"Mass","C","H","O","N","S","P","El_comp","Class_old","Class","AImod","NOSC","HC","OC","formula_c","formula_h","formula_o","formula_n","formula_s","formula_p","formula"
639.229432777369,30,40,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1556,-0.3333,1.33,0.5,"C30","H40","O15",NA,NA,NA,"C30H40O15"
639.229945513303,33,41,7,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2941,-0.5758,1.24,0.21,"C33","H41","O7","N2","S1","P1","C33H41O7N2S1P1"
639.244794395657,34,40,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3214,-0.4706,1.18,0.35,"C34","H40","O12",NA,NA,NA,"C34H40O12"
639.245328473684,35,44,7,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.2881,-0.7429,1.26,0.2,"C35","H44","O7",NA,"S2",NA,"C35H44O7S2"
639.245742557671,35,44,7,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.2881,-0.7429,1.26,0.2,"C35","H44","O7",NA,"S2",NA,"C35H44O7S2"
639.265869340316,31,44,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.125,-0.5161,1.42,0.45,"C31","H44","O14",NA,NA,NA,"C31H44O14"
639.266424133942,32,48,9,0,2,0,"CHOS","Lipid","unsaturated aliphatic",0.098,-0.8125,1.5,0.28,"C32","H48","O9",NA,"S2",NA,"C32H48O9S2"
639.280963906339,35,44,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2881,-0.6286,1.26,0.31,"C35","H44","O11",NA,NA,NA,"C35H44O11"
639.281419041487,38,45,3,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.3846,-0.8158,1.18,0.08,"C38","H45","O3","N2","S1","P1","C38H45O3N2S1P1"
639.281966165598,36,48,6,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.2581,-0.8889,1.33,0.17,"C36","H48","O6",NA,"S2",NA,"C36H48O6S2"
639.302175825768,32,48,13,0,0,0,"CHO","Protein","unsaturated aliphatic",0.098,-0.6875,1.5,0.41,"C32","H48","O13",NA,NA,NA,"C32H48O13"
639.302655582563,35,49,5,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2281,-0.8857,1.4,0.14,"C35","H49","O5","N2","S1","P1","C35H49O5N2S1P1"
639.317906380516,39,49,2,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.3529,-0.9487,1.26,0.05,"C39","H49","O2","N2","S1","P1","C39H49O2N2S1P1"
639.326961352651,47,44,2,0,0,0,"CHO","UnsatHC","aromatic",0.5435,-0.8511,0.94,0.04,"C47","H44","O2",NA,NA,NA,"C47H44O2"
639.338630444416,33,52,12,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0741,-0.8485,1.58,0.36,"C33","H52","O12",NA,NA,NA,"C33H52O12"
639.339009712292,36,53,4,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.2,-1.0278,1.47,0.11,"C36","H53","O4","N2","S1","P1","C36H53O4N2S1P1"
639.375105509258,34,56,11,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0526,-1,1.65,0.32,"C34","H56","O11",NA,NA,NA,"C34H56O11"
639.411307756445,35,60,10,0,0,0,"CHO","Lipid","unsaturated aliphatic",0.0333,-1.1429,1.71,0.29,"C35","H60","O10",NA,NA,NA,"C35H60O10"
639.448049784491,36,64,9,0,0,0,"CHO","Lipid","unsaturated aliphatic",0.0159,-1.2778,1.78,0.25,"C36","H64","O9",NA,NA,NA,"C36H64O9"
639.966958189996,28,8,14,3,0,1,"CHONP","ConHC","condensed aromatic",0.9412,1.0357,0.29,0.5,"C28","H8","O14","N3",NA,"P1","C28H8O14N3P1"
640.088068584312,28,23,13,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.4857,0.5,0.82,0.46,"C28","H23","O13","N3","S1",NA,"C28H23O13N3S1"
640.160591959252,30,31,11,3,1,0,"CHONS","Lignin","unsaturated/lignin",0.3659,0.0667,1.03,0.37,"C30","H31","O11","N3","S1",NA,"C30H31O11N3S1"
640.211361788816,37,40,3,1,2,1,"CHONSP","UnsatHC","unsaturated/lignin",0.4286,-0.7297,1.08,0.08,"C37","H40","O3","N1","S2","P1","C37H40O3N1S2P1"
640.325007798027,35,51,4,3,2,0,"CHONS","UnsatHC","unsaturated/lignin",0.1786,-0.8571,1.46,0.11,"C35","H51","O4","N3","S2",NA,"C35H51O4N3S2"
641.013191430177,34,16,6,2,1,2,"CHONSP","ConHC","condensed aromatic",0.8077,0.1176,0.47,0.18,"C34","H16","O6","N2","S1","P2","C34H16O6N2S1P2"
641.015914861387,28,19,14,0,1,1,"CHOSP","ConHC","aromatic",0.5789,0.3929,0.68,0.5,"C28","H19","O14",NA,"S1","P1","C28H19O14S1P1"
641.018788050727,24,19,19,0,0,1,"CHOP","ConHC","unsaturated/lignin",0.4074,0.7917,0.79,0.79,"C24","H19","O19",NA,NA,"P1","C24H19O19P1"
641.042094234153,28,18,18,0,0,0,"CHO","ConHC","aromatic",0.5789,0.6429,0.64,0.64,"C28","H18","O18",NA,NA,NA,"C28H18O18"
641.042619428601,29,22,13,0,2,0,"CHOS","ConHC","aromatic",0.5122,0.2759,0.76,0.45,"C29","H22","O13",NA,"S2",NA,"C29H22O13S2"
641.047968483475,21,22,23,0,0,0,"CHO","Tannin","unsaturated/lignin",-0.0526,1.1429,1.05,1.1,"C21","H22","O23",NA,NA,NA,"C21H22O23"
641.054934265923,25,23,18,0,0,1,"CHOP","Tannin","unsaturated/lignin",0.3333,0.52,0.92,0.72,"C25","H23","O18",NA,NA,"P1","C25H23O18P1"
641.05995657292,21,26,17,2,2,0,"CHONS","Tannin","unsaturated/lignin",-0.2941,0.8571,1.24,0.81,"C21","H26","O17","N2","S2",NA,"C21H26O17N2S2"
641.063092539546,25,22,20,0,0,0,"CHO","Tannin","unsaturated/lignin",0.3333,0.72,0.88,0.8,"C25","H22","O20",NA,NA,NA,"C25H22O20"
641.063794551321,26,26,15,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.2727,0.3077,1,0.58,"C26","H26","O15",NA,"S2",NA,"C26H26O15S2"
641.075166206942,25,26,14,2,2,0,"CHONS","Lignin","unsaturated/lignin",0.2143,0.48,1.04,0.56,"C25","H26","O14","N2","S2",NA,"C25H26O14N2S2"
641.078427585124,29,22,17,0,0,0,"CHO","ConHC","aromatic",0.5122,0.4138,0.76,0.59,"C29","H22","O17",NA,NA,NA,"C29H22O17"
641.078825847221,32,23,9,2,1,1,"CHONSP","ConHC","aromatic",0.617,0.0938,0.72,0.28,"C32","H23","O9","N2","S1","P1","C32H23O9N2S1P1"
641.099507583135,26,26,19,0,0,0,"CHO","Tannin","unsaturated/lignin",0.2727,0.4615,1,0.73,"C26","H26","O19",NA,NA,NA,"C26H26O19"
641.099918764428,29,27,11,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4359,0.1034,0.93,0.38,"C29","H27","O11","N2","S1","P1","C29H27O11N2S1P1"
641.104205984783,34,27,9,0,1,1,"CHOSP","ConHC","aromatic",0.5636,-0.2059,0.79,0.26,"C34","H27","O9",NA,"S1","P1","C34H27O9S1P1"
641.104914815925,32,22,13,2,0,0,"CHON","ConHC","aromatic",0.617,0.3125,0.69,0.41,"C32","H22","O13","N2",NA,NA,"C32H22O13N2"
641.11483117748,30,26,16,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4545,0.2,0.87,0.53,"C30","H26","O16",NA,NA,NA,"C30H26O16"
641.115188474906,33,27,8,2,1,1,"CHONSP","Lignin","aromatic",0.56,-0.0909,0.82,0.24,"C33","H27","O8","N2","S1","P1","C33H27O8N2S1P1"
641.127783106947,27,31,16,0,0,1,"CHOP","Lignin","unsaturated/lignin",0.2222,0.037,1.15,0.59,"C27","H31","O16",NA,NA,"P1","C27H31O16P1"
641.135883579583,27,30,18,0,0,0,"CHO","Tannin","unsaturated/lignin",0.2222,0.2222,1.11,0.67,"C27","H30","O18",NA,NA,NA,"C27H30O18"
641.136391268273,19,36,18,2,0,2,"CHONP","Carb","saturated",-1.5,0.3158,1.89,0.95,"C19","H36","O18","N2",NA,"P2","C19H36O18N2P2"
641.147985058662,27,34,12,2,2,0,"CHONS","Lignin","unsaturated/lignin",0.1176,0,1.26,0.44,"C27","H34","O12","N2","S2",NA,"C27H34O12N2S2"
641.151182213385,31,30,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4043,0,0.97,0.48,"C31","H30","O15",NA,NA,NA,"C31H30O15"
641.151611017824,34,31,7,2,1,1,"CHONSP","Lignin","aromatic",0.5094,-0.2647,0.91,0.21,"C34","H31","O7","N2","S1","P1","C34H31O7N2S1P1"
641.152159049799,32,34,10,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.36,-0.3125,1.06,0.31,"C32","H34","O10",NA,"S2",NA,"C32H34O10S2"
641.171488322821,20,38,19,2,1,0,"CHONS","Carb","saturated",-1.2667,0.4,1.9,0.95,"C20","H38","O19","N2","S1",NA,"C20H38O19N2S1"
641.17229703501,28,34,17,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1795,0,1.21,0.61,"C28","H34","O17",NA,NA,NA,"C28H34O17"
641.172686505826,31,35,9,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.3333,-0.2903,1.13,0.29,"C31","H35","O9","N2","S1","P1","C31H35O9N2S1P1"
641.187569356612,32,34,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.36,-0.1875,1.06,0.44,"C32","H34","O14",NA,NA,NA,"C32H34O14"
641.188026439865,32,34,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.36,-0.1875,1.06,0.44,"C32","H34","O14",NA,NA,NA,"C32H34O14"
641.18848990108,33,38,9,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.3208,-0.4848,1.15,0.27,"C33","H38","O9",NA,"S2",NA,"C33H38O9S2"
641.201313344964,40,36,4,0,0,2,"CHOP","UnsatHC","aromatic",0.5556,-0.7,0.9,0.1,"C40","H36","O4",NA,NA,"P2","C40H36O4P2"
641.208719837285,29,38,16,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1429,-0.2069,1.31,0.55,"C29","H38","O16",NA,NA,NA,"C29H38O16"
641.209282786921,32,39,8,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2917,-0.4688,1.22,0.25,"C32","H39","O8","N2","S1","P1","C32H39O8N2S1P1"
641.223998587328,33,38,13,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3208,-0.3636,1.15,0.39,"C33","H38","O13",NA,NA,NA,"C33H38O13"
641.224501430797,36,39,5,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4237,-0.5833,1.08,0.14,"C36","H39","O5","N2","S1","P1","C36H39O5N2S1P1"
641.236748445423,41,38,5,0,1,0,"CHOS","UnsatHC","aromatic",0.52,-0.6341,0.93,0.12,"C41","H38","O5",NA,"S1",NA,"C41H38O5S1"
641.237149235345,30,43,13,0,0,1,"CHOP","Lignin","unsaturated/lignin",0.1111,-0.5667,1.43,0.43,"C30","H43","O13",NA,NA,"P1","C30H43O13P1"
641.24507135629,30,42,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1111,-0.4,1.4,0.5,"C30","H42","O15",NA,NA,NA,"C30H42O15"
641.245577250653,33,43,7,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2549,-0.6364,1.3,0.21,"C33","H43","O7","N2","S1","P1","C33H43O7N2S1P1"
641.260346725294,34,42,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2857,-0.5294,1.24,0.35,"C34","H42","O12",NA,NA,NA,"C34H42O12"
641.260870472059,37,43,4,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.3871,-0.7297,1.16,0.11,"C37","H43","O4","N2","S1","P1","C37H43O4N2S1P1"
641.261329388215,35,46,7,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.2542,-0.8,1.31,0.2,"C35","H46","O7",NA,"S2",NA,"C35H46O7S2"
641.273496600917,31,47,12,0,0,1,"CHOP","Protein","unsaturated aliphatic",0.0833,-0.7419,1.52,0.39,"C31","H47","O12",NA,NA,"P1","C31H47O12P1"
641.280796076282,44,38,3,2,0,0,"CHON","UnsatHC","aromatic",0.5802,-0.5909,0.86,0.07,"C44","H38","O3","N2",NA,NA,"C44H38O3N2"
641.281504436666,31,46,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.0833,-0.5806,1.48,0.45,"C31","H46","O14",NA,NA,NA,"C31H46O14"
641.281885079384,34,47,6,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2222,-0.7941,1.38,0.18,"C34","H47","O6","N2","S1","P1","C34H47O6N2S1P1"
641.283608309738,32,52,7,0,1,2,"CHOSP","Lipid","unsaturated aliphatic",0.0588,-1.125,1.62,0.22,"C32","H52","O7",NA,"S1","P2","C32H52O7S1P2"
641.296795245212,35,46,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2542,-0.6857,1.31,0.31,"C35","H46","O11",NA,NA,NA,"C35H46O11"
641.297319130219,36,50,6,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.2258,-0.9444,1.39,0.17,"C36","H50","O6",NA,"S2",NA,"C36H50O6S2"
641.317873840928,32,50,13,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0588,-0.75,1.56,0.41,"C32","H50","O13",NA,NA,NA,"C32H50O13"
641.318453650119,33,54,8,0,2,0,"CHOS","Lipid","unsaturated aliphatic",0.037,-1.0303,1.64,0.24,"C33","H54","O8",NA,"S2",NA,"C33H54O8S2"
641.319845761018,33,56,6,0,1,2,"CHOSP","Lipid","unsaturated aliphatic",0.037,-1.2727,1.7,0.18,"C33","H56","O6",NA,"S1","P2","C33H56O6S1P2"
641.333601976414,39,51,2,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.3235,-1,1.31,0.05,"C39","H51","O2","N2","S1","P1","C39H51O2N2S1P1"
641.354312288127,33,54,12,0,0,0,"CHO","Protein","unsaturated aliphatic",0.037,-0.9091,1.64,0.36,"C33","H54","O12",NA,NA,NA,"C33H54O12"
641.35487225442,34,58,7,0,2,0,"CHOS","Lipid","unsaturated aliphatic",0.0175,-1.1765,1.71,0.21,"C34","H58","O7",NA,"S2",NA,"C34H58O7S2"
641.3553857977,34,58,7,0,2,0,"CHOS","Lipid","unsaturated aliphatic",0.0175,-1.1765,1.71,0.21,"C34","H58","O7",NA,"S2",NA,"C34H58O7S2"
641.378519644587,29,59,11,2,0,1,"CHONP","Protein","saturated",-0.3171,-1.069,2.03,0.38,"C29","H59","O11","N2",NA,"P1","C29H59O11N2P1"
641.378915064588,48,50,1,0,0,0,"CHO","UnsatHC","unsaturated/lignin",0.4947,-1,1.04,0.02,"C48","H50","O1",NA,NA,NA,"C48H50O1"
641.379274868732,40,56,1,2,0,2,"CHONP","UnsatHC","unsaturated/lignin",0.2958,-1.2,1.4,0.03,"C40","H56","O1","N2",NA,"P2","C40H56O1N2P2"
641.390629551621,34,58,11,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0175,-1.0588,1.71,0.32,"C34","H58","O11",NA,NA,NA,"C34H58O11"
641.391139632217,37,59,3,2,1,1,"CHONSP","Lipid","aliphatic+N",0.1429,-1.2162,1.59,0.08,"C37","H59","O3","N2","S1","P1","C37H59O3N2S1P1"
641.426750527351,35,62,10,0,0,0,"CHO","Lipid","unsaturated aliphatic",0,-1.2,1.77,0.29,"C35","H62","O10",NA,NA,NA,"C35H62O10"
641.427138240554,35,62,10,0,0,0,"CHO","Lipid","unsaturated aliphatic",0,-1.2,1.77,0.29,"C35","H62","O10",NA,NA,NA,"C35H62O10"
641.463498614406,36,66,9,0,0,0,"CHO","Lipid","unsaturated aliphatic",-0.0159,-1.3333,1.83,0.25,"C36","H66","O9",NA,NA,NA,"C36H66O9"
642.035226307567,20,22,21,1,0,1,"CHONP","Tannin","unsaturated/lignin",-0.2,1.15,1.1,1.05,"C20","H22","O21","N1",NA,"P1","C20H22O21N1P1"
642.119139290191,19,33,21,1,1,0,"CHONS","Other","saturated",-1.3077,0.7368,1.74,1.11,"C19","H33","O21","N1","S1",NA,"C19H33O21N1S1"
643.021391778612,27,16,19,0,0,0,"CHO","ConHC","aromatic",0.6,0.8148,0.59,0.7,"C27","H16","O19",NA,NA,NA,"C27H16O19"
643.02197658634,19,22,19,2,0,2,"CHONP","Tannin","unsaturated/lignin",-0.4545,1.1579,1.16,1,"C19","H22","O19","N2",NA,"P2","C19H22O19N2P2"
643.033997288587,24,21,19,0,0,1,"CHOP","Tannin","unsaturated/lignin",0.3333,0.7083,0.88,0.79,"C24","H21","O19",NA,NA,"P1","C24H21O19P1"
643.042137099463,24,20,21,0,0,0,"CHO","Tannin","unsaturated/lignin",0.3333,0.9167,0.83,0.88,"C24","H20","O21",NA,NA,NA,"C24H20O21"
643.054527204754,24,24,15,2,2,0,"CHONS","Lignin","unsaturated/lignin",0.2,0.6667,1,0.62,"C24","H24","O15","N2","S2",NA,"C24H24O15N2S2"
643.05781864471,28,20,18,0,0,0,"CHO","ConHC","aromatic",0.5263,0.5714,0.71,0.64,"C28","H20","O18",NA,NA,NA,"C28H20O18"
643.058185166379,29,24,13,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.4634,0.2069,0.83,0.45,"C29","H24","O13",NA,"S2",NA,"C29H24O13S2"
643.05879653671,18,29,21,0,1,1,"CHOSP","Other","unsaturated aliphatic",-1.3636,0.8333,1.61,1.17,"C18","H29","O21",NA,"S1","P1","C18H29O21S1P1"
643.078856784423,25,24,20,0,0,0,"CHO","Tannin","unsaturated/lignin",0.2667,0.64,0.96,0.8,"C25","H24","O20",NA,NA,NA,"C25H24O20"
643.079223813554,28,25,12,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4444,0.25,0.89,0.43,"C28","H25","O12","N2","S1","P1","C28H25O12N2S1P1"
643.090645760067,25,28,14,2,2,0,"CHONS","Lignin","unsaturated/lignin",0.1429,0.4,1.12,0.56,"C25","H28","O14","N2","S2",NA,"C25H28O14N2S2"
643.094172953043,29,24,17,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4634,0.3448,0.83,0.59,"C29","H24","O17",NA,NA,NA,"C29H24O17"
643.094559046991,32,25,9,2,1,1,"CHONSP","ConHC","aromatic",0.5745,0.0312,0.78,0.28,"C32","H25","O9","N2","S1","P1","C32H25O9N2S1P1"
643.100509850175,25,29,14,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.1429,0.28,1.16,0.56,"C25","H29","O14","N2","S1","P1","C25H29O14N2S1P1"
643.115267729081,26,28,19,0,0,0,"CHO","Tannin","unsaturated/lignin",0.2121,0.3846,1.08,0.73,"C26","H28","O19",NA,NA,NA,"C26H28O19"
643.115743161107,29,29,11,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.3846,0.0345,1,0.38,"C29","H29","O11","N2","S1","P1","C29H29O11N2S1P1"
643.127301112085,36,25,8,2,0,1,"CHONP","ConHC","aromatic",0.6552,-0.0833,0.69,0.22,"C36","H25","O8","N2",NA,"P1","C36H25O8N2P1"
643.130547652568,30,28,16,0,0,0,"CHO","Lignin","unsaturated/lignin",0.4091,0.1333,0.93,0.53,"C30","H28","O16",NA,NA,NA,"C30H28O16"
643.130978557269,33,29,8,2,1,1,"CHONSP","Lignin","aromatic",0.52,-0.1515,0.88,0.24,"C33","H29","O8","N2","S1","P1","C33H29O8N2S1P1"
643.151537019253,27,32,18,0,0,0,"CHO","Tannin","unsaturated/lignin",0.1667,0.1481,1.19,0.67,"C27","H32","O18",NA,NA,NA,"C27H32O18"
643.152086190623,30,33,10,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.3333,-0.1667,1.1,0.33,"C30","H33","O10","N2","S1","P1","C30H33O10N2S1P1"
643.166875630669,31,32,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.3617,-0.0645,1.03,0.48,"C31","H32","O15",NA,NA,NA,"C31H32O15"
643.167350479279,34,33,7,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4717,-0.3235,0.97,0.21,"C34","H33","O7","N2","S1","P1","C34H33O7N2S1P1"
643.168067024804,42,29,5,0,0,1,"CHOP","ConHC","condensed aromatic",0.6623,-0.4524,0.69,0.12,"C42","H29","O5",NA,NA,"P1","C42H29O5P1"
643.187836272266,28,36,17,0,0,0,"CHO","Lignin","unsaturated/lignin",0.1282,-0.0714,1.29,0.61,"C28","H36","O17",NA,NA,NA,"C28H36O17"
643.188297170776,31,37,9,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.2889,-0.3548,1.19,0.29,"C31","H37","O9","N2","S1","P1","C31H37O9N2S1P1"
643.200277656854,38,33,6,2,0,1,"CHONP","Lignin","aromatic",0.5625,-0.3947,0.87,0.16,"C38","H33","O6","N2",NA,"P1","C38H33O6N2P1"
643.203262082756,32,36,14,0,0,0,"CHO","Lignin","unsaturated/lignin",0.32,-0.25,1.12,0.44,"C32","H36","O14",NA,NA,NA,"C32H36O14"
643.20369317428,35,37,6,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.4286,-0.4857,1.06,0.17,"C35","H37","O6","N2","S1","P1","C35H37O6N2S1P1"
643.204219213582,22,45,17,0,1,1,"CHOSP","Carb","saturated",-0.8261,-0.4091,2.05,0.77,"C22","H45","O17",NA,"S1","P1","C22H45O17S1P1"
643.224284597175,29,40,16,0,0,0,"CHO","Lignin","unsaturated/lignin",0.0952,-0.2759,1.38,0.55,"C29","H40","O16",NA,NA,NA,"C29H40O16"
643.224786943559,32,41,8,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.25,-0.5312,1.28,0.25,"C32","H41","O8","N2","S1","P1","C32H41O8N2S1P1"
643.2265334483,41,41,1,0,2,1,"CHOSP","UnsatHC","unsaturated/lignin",0.4933,-0.8537,1,0.02,"C41","H41","O1",NA,"S2","P1","C41H41O1S2P1"
643.239619696077,33,40,13,0,0,0,"CHO","Lignin","unsaturated/lignin",0.283,-0.4242,1.21,0.39,"C33","H40","O13",NA,NA,NA,"C33H40O13"
643.240080722187,36,41,5,2,1,1,"CHONSP","Lignin","unsaturated/lignin",0.3898,-0.6389,1.14,0.14,"C36","H41","O5","N2","S1","P1","C36H41O5N2S1P1"
643.240629324854,23,49,16,0,1,1,"CHOSP","AminoSugar","saturated",-0.7692,-0.6522,2.13,0.7,"C23","H49","O16",NA,"S1","P1","C23H49O16S1P1"
643.260704506912,30,44,15,0,0,0,"CHO","Lignin","unsaturated/lignin",0.0667,-0.4667,1.47,0.5,"C30","H44","O15",NA,NA,NA,"C30H44O15"
643.275958198687,34,44,12,0,0,0,"CHO","Lignin","unsaturated/lignin",0.25,-0.5882,1.29,0.35,"C34","H44","O12",NA,NA,NA,"C34H44O12"
643.276410763185,37,45,4,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.3548,-0.7838,1.22,0.11,"C37","H45","O4","N2","S1","P1","C37H45O4N2S1P1"
643.296977194281,31,48,14,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0417,-0.6452,1.55,0.45,"C31","H48","O14",NA,NA,NA,"C31H48O14"
643.297372243244,31,48,14,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0417,-0.6452,1.55,0.45,"C31","H48","O14",NA,NA,NA,"C31H48O14"
643.312317803671,35,48,11,0,0,0,"CHO","Lignin","unsaturated/lignin",0.2203,-0.7429,1.37,0.31,"C35","H48","O11",NA,NA,NA,"C35H48O11"
643.312758590524,38,49,3,2,1,1,"CHONSP","UnsatHC","unsaturated/lignin",0.3231,-0.9211,1.29,0.08,"C38","H49","O3","N2","S1","P1","C38H49O3N2S1P1"
643.313238206159,36,52,6,0,2,0,"CHOS","Lignin","unsaturated/lignin",0.1935,-1,1.44,0.17,"C36","H52","O6",NA,"S2",NA,"C36H52O6S2"
643.321266632842,38,48,5,2,1,0,"CHONS","Lignin","unsaturated/lignin",0.3231,-0.7895,1.26,0.13,"C38","H48","O5","N2","S1",NA,"C38H48O5N2S1"
643.333772258885,32,52,13,0,0,0,"CHO","Protein","unsaturated aliphatic",0.0196,-0.8125,1.62,0.41,"C32","H52","O13",NA,NA,NA,"C32H52O13"
643.334698072591,33,56,8,0,2,0,"CHOS","Lipid","unsaturated aliphatic",0,-1.0909,1.7,0.24,"C33","H56","O8",NA,"S2",NA,"C33H56O8S2"
643.369899874678,33,56,12,0,0,0,"CHO","Protein","unsaturated aliphatic",0,-0.9697,1.7,0.36,"C33","H56","O12",NA,NA,NA,"C33H56O12"
643.40625942904,34,60,11,0,0,0,"CHO","Protein","unsaturated aliphatic",-0.0175,-1.1176,1.76,0.32,"C34","H60","O11",NA,NA,NA,"C34H60O11"
644.081756363135,29,28,10,1,2,1,"CHONSP","Lignin","unsaturated/lignin",0.4,-0.0345,0.97,0.34,"C29","H28","O10","N1","S2","P1","C29H28O10N1S2P1"
644.118171467995,30,32,9,1,2,1,"CHONSP","Lignin","unsaturated/lignin",0.3488,-0.2333,1.07,0.3,"C30","H32","O9","N1","S2","P1","C30H32O9N1S2P1"
644.126242678421,32,28,8,3,1,1,"CHONSP","Lignin","aromatic",0.5217,-0.0312,0.88,0.25,"C32","H28","O8","N3","S1","P1","C32H28O8N3S1P1"
644.134680040926,21,32,18,3,0,1,"CHONP","Carb","aliphatic+N",-0.625,0.619,1.52,0.86,"C21","H32","O18","N3",NA,"P1","C21H32O18N3P1"
644.255945916071,29,43,15,1,0,0,"CHON","Lignin","unsaturated/lignin",0.0244,-0.3448,1.48,0.52,"C29","H43","O15","N1",NA,NA,"C29H43O15N1"
644.292336590499,30,47,14,1,0,0,"CHON","Protein","aliphatic+N",0,-0.5333,1.57,0.47,"C30","H47","O14","N1",NA,NA,"C30H47O14N1"
644.328627788591,31,51,13,1,0,0,"CHON","Protein","aliphatic+N",-0.0213,-0.7097,1.65,0.42,"C31","H51","O13","N1",NA,NA,"C31H51O13N1"
645.032768199458,22,18,21,2,0,0,"CHON","Tannin","unsaturated/lignin",0.2632,1.3636,0.82,0.95,"C22","H18","O21","N2",NA,NA,"C22H18O21N2"
645.036932318654,27,18,19,0,0,0,"CHO","ConHC","aromatic",0.5429,0.7407,0.67,0.7,"C27","H18","O19",NA,NA,NA,"C27H18O19"
645.037330953631,30,19,11,2,1,1,"CHONSP","ConHC","aromatic",0.6585,0.3667,0.63,0.37,"C30","H19","O11","N2","S1","P1","C30H19O11N2S1P1"
645.037946147873,28,22,14,0,2,0,"CHOS","ConHC","unsaturated/lignin",0.4737,0.3571,0.79,0.5,"C28","H22","O14",NA,"S2",NA,"C28H22O14S2"
645.049612794758,24,23,19,0,0,1,"CHOP","Tannin","unsaturated/lignin",0.2593,0.625,0.96,0.79,"C24","H23","O19",NA,NA,"P1","C24H23O19P1"
645.058116399196,24,22,21,0,0,0,"CHO","Tannin","unsaturated/lignin",0.2593,0.8333,0.92,0.88,"C24","H22","O21",NA,NA,NA,"C24H22O21"
645.07006795898,24,26,15,2,2,0,"CHONS","Lignin","unsaturated/lignin",0.12,0.5833,1.08,0.62,"C24","H26","O15","N2","S2",NA,"C24H26O15N2S2"
645.073320220597,28,22,18,0,0,0,"CHO","ConHC","unsaturated/lignin",0.4737,0.5,0.79,0.64,"C28","H22","O18",NA,NA,NA,"C28H22O18"
645.073829792659,31,23,10,2,1,1,"CHONSP","ConHC","aromatic",0.5909,0.1613,0.74,0.32,"C31","H23","O10","N2","S1","P1","C31H23O10N2S1P1"
645.088511927304,32,22,15,0,0,0,"CHO","ConHC","aromatic",0.5918,0.25,0.69,0.47,"C32","H22","O15",NA,NA,NA,"C32H22O15"
