"pF","vol_water_perc","source","treatment","texture","kPa","perc_sat"
2.351,56.4,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",22.44,64.31
2.371,55.84,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",23.5,63.67
2.391,55.26,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",24.6,63.01
2.411,54.68,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",25.76,62.35
2.431,54.09,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",26.98,61.68
2.451,53.49,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",28.25,60.99
2.471,52.88,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",29.58,60.3
2.491,52.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",30.97,59.6
2.511,51.65,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",32.43,58.89
2.531,51.03,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",33.96,58.19
2.551,50.41,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",35.56,57.48
2.571,49.78,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",37.24,56.76
2.591,49.15,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",38.99,56.04
2.611,48.52,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",40.83,55.32
2.631,47.89,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",42.76,54.61
2.651,47.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",44.77,53.9
2.671,46.64,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",46.88,53.18
2.691,46.01,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",49.09,52.46
2.711,45.39,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",51.4,51.76
2.731,44.77,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",53.83,51.05
2.752,44.15,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",56.49,50.34
2.772,43.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",59.16,49.65
2.792,42.93,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",61.94,48.95
2.812,42.33,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",64.86,48.27
2.832,41.73,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",67.92,47.58
2.852,41.13,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",71.12,46.9
2.872,40.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",74.47,46.23
2.892,39.96,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",77.98,45.56
2.912,39.38,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",81.66,44.9
2.932,38.81,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",85.51,44.25
2.952,38.24,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",89.54,43.6
2.972,37.69,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",93.76,42.98
2.992,37.13,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",98.17,42.34
3.012,36.58,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",102.8,41.71
3.032,36.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",107.65,41.09
3.052,35.51,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",112.72,40.49
3.072,34.98,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",118.03,39.89
3.092,34.46,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",123.59,39.29
3.112,33.95,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",129.42,38.71
3.132,33.44,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",135.52,38.13
3.152,32.94,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",141.91,37.56
3.172,32.45,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",148.59,37
3.192,31.96,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",155.6,36.44
3.212,31.48,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",162.93,35.9
3.232,31.01,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",170.61,35.36
3.253,30.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",179.06,34.82
3.273,30.08,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",187.5,34.3
3.293,29.63,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",196.34,33.79
3.313,29.18,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",205.59,33.27
3.333,28.74,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",215.28,32.77
3.353,28.3,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",225.42,32.27
3.373,27.87,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",236.05,31.78
3.393,27.45,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",247.17,31.3
3.413,27.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",258.82,30.83
3.433,26.62,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",271.02,30.35
3.453,26.22,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",283.79,29.9
3.473,25.82,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",297.17,29.44
3.493,25.43,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",311.17,29
3.513,25.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",325.84,28.55
3.533,24.66,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",341.19,28.12
3.553,24.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",357.27,27.7
3.573,23.92,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",374.11,27.27
3.593,23.55,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",391.74,26.85
3.613,23.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",410.2,26.45
3.633,22.84,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",429.54,26.04
3.653,22.49,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",449.78,25.64
3.673,22.15,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",470.98,25.26
3.693,21.81,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",493.17,24.87
3.713,21.48,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",516.42,24.49
3.733,21.15,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",540.75,24.12
3.754,20.83,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",567.54,23.75
3.774,20.51,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",594.29,23.39
3.794,20.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",622.3,23.03
3.814,19.89,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",651.63,22.68
3.834,19.59,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",682.34,22.34
3.854,19.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",714.5,22
3.874,19,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",748.17,21.66
3.894,18.71,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",783.43,21.33
3.914,18.42,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",820.35,21
3.934,18.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",859.01,20.68
3.954,17.86,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",899.5,20.36
3.974,17.59,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",941.89,20.06
3.994,17.32,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",986.28,19.75
4.014,17.06,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1032.76,19.45
4.034,16.8,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1081.43,19.16
4.054,16.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1132.4,18.86
4.074,16.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1185.77,18.57
4.094,16.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1241.65,18.29
4.114,15.8,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1300.17,18.02
4.134,15.56,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1361.44,17.74
4.154,15.32,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1425.61,17.47
4.174,15.08,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1492.79,17.19
4.194,14.85,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1563.15,16.93
4.214,14.63,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1636.82,16.68
4.234,14.4,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1713.96,16.42
4.255,14.18,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1798.87,16.17
4.275,13.97,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1883.65,15.93
4.295,13.75,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1972.42,15.68
4.315,13.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2065.38,15.44
4.335,13.34,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2162.72,15.21
4.355,13.13,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2264.64,14.97
4.375,12.93,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2371.37,14.74
4.395,12.74,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2483.13,14.53
4.415,12.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2600.16,14.3
4.435,12.35,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2722.7,14.08
4.455,12.16,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2851.02,13.87
4.475,11.98,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",2985.38,13.66
4.495,11.79,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3126.08,13.44
4.515,11.61,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3273.41,13.24
4.535,11.44,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3427.68,13.04
4.555,11.26,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3589.22,12.84
4.575,11.09,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3758.37,12.65
4.595,10.92,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",3935.5,12.45
4.615,10.75,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4120.98,12.26
4.635,10.59,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4315.19,12.08
4.655,10.43,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4518.56,11.89
4.675,10.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4731.51,11.71
4.695,10.11,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",4954.5,11.53
4.715,9.96,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5188,11.36
4.735,9.81,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5432.5,11.19
4.756,9.66,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5701.64,11.01
4.776,9.51,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",5970.35,10.84
4.796,9.36,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",6251.73,10.67
4.816,9.22,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",6546.36,10.51
4.836,9.08,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",6854.88,10.35
4.856,8.94,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",7177.94,10.19
4.876,8.8,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",7516.23,10.03
4.896,8.67,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",7870.46,9.89
4.916,8.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",8241.38,9.74
4.936,8.41,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",8629.79,9.59
4.956,8.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",9036.49,9.44
4.976,8.15,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",9462.37,9.29
4.996,8.03,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",9908.32,9.16
5.016,7.91,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",10375.28,9.02
5.036,7.78,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",10864.26,8.87
5.056,7.67,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",11376.27,8.75
5.076,7.55,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",11912.42,8.61
5.096,7.43,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",12473.84,8.47
5.116,7.32,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",13061.71,8.35
5.136,7.21,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",13677.29,8.22
5.156,7.1,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",14321.88,8.1
5.176,6.99,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",14996.85,7.97
5.196,6.88,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",15703.63,7.84
5.216,6.78,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",16443.72,7.73
5.236,6.67,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",17218.69,7.61
5.257,6.57,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",18071.74,7.49
5.277,6.47,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",18923.44,7.38
5.297,6.37,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",19815.27,7.26
5.317,6.28,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",20749.14,7.16
5.337,6.18,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",21727.01,7.05
5.357,6.09,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",22750.97,6.94
5.377,5.99,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",23823.19,6.83
5.397,5.9,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",24945.95,6.73
5.417,5.81,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",26121.61,6.62
5.437,5.72,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",27352.69,6.52
5.457,5.64,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",28641.78,6.43
5.477,5.55,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",29991.63,6.33
5.497,5.46,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",31405.09,6.23
5.517,5.38,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",32885.16,6.13
5.537,5.3,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",34434.99,6.04
5.557,5.22,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",36057.86,5.95
5.577,5.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",37757.22,5.86
5.597,5.06,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",39536.66,5.77
5.617,4.98,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",41399.97,5.68
5.637,4.91,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",43351.09,5.6
5.657,4.83,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",45394.16,5.51
5.677,4.76,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",47533.52,5.43
5.697,4.69,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",49773.71,5.35
5.717,4.61,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",52119.47,5.26
5.737,4.54,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",54575.79,5.18
5.758,4.47,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",57279.6,5.1
5.778,4.41,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",59979.11,5.03
5.798,4.34,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",62805.84,4.95
5.818,4.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",65765.78,4.87
5.838,4.21,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",68865.23,4.8
5.858,4.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",72110.75,4.72
5.878,4.08,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",75509.22,4.65
5.898,4.02,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",79067.86,4.58
5.918,3.96,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",82794.22,4.52
5.938,3.9,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",86696.19,4.45
5.958,3.84,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",90782.05,4.38
5.978,3.78,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",95060.48,4.31
5.998,3.72,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",99540.54,4.24
6.018,3.66,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",104231.74,4.17
6.038,3.61,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",109144.03,4.12
6.058,3.55,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",114287.83,4.05
6.078,3.5,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",119674.05,3.99
6.098,3.44,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",125314.12,3.92
6.118,3.39,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",131219.99,3.87
6.138,3.34,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",137404.2,3.81
6.158,3.29,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",143879.86,3.75
6.178,3.24,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",150660.71,3.69
6.198,3.19,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",157761.13,3.64
6.218,3.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",165196.18,3.58
6.238,3.09,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",172981.64,3.52
6.259,3.05,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",181551.57,3.48
6.279,3,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",190107.83,3.42
6.299,2.95,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",199067.33,3.36
6.319,2.91,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",208449.09,3.32
6.339,2.86,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",218272.99,3.26
6.359,2.82,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",228559.88,3.22
6.379,2.78,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",239331.58,3.17
6.399,2.73,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",250610.93,3.11
6.419,2.69,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",262421.85,3.07
6.439,2.65,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",274789.42,3.02
6.459,2.61,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",287739.84,2.98
6.479,2.57,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",301300.6,2.93
6.499,2.53,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",315500.46,2.88
6.519,2.49,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",330369.54,2.84
6.539,2.46,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",345939.38,2.81
6.559,2.42,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",362243,2.76
6.579,2.38,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",379314.98,2.71
6.599,2.34,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",397191.55,2.67
6.619,2.31,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",415910.61,2.63
6.639,2.27,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",435511.87,2.59
6.659,2.24,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",456036.92,2.55
6.679,2.2,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",477529.27,2.51
6.699,2.17,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",500034.53,2.47
6.719,2.14,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",523600.44,2.44
6.739,2.11,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",548276.96,2.41
6.76,2.07,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",575439.94,2.36
6.78,2.04,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",602559.59,2.33
6.8,2.01,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",630957.34,2.29
6.82,1.98,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",660693.45,2.26
6.84,1.95,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",691830.97,2.22
6.86,1.92,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",724435.96,2.19
6.88,1.89,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",758577.58,2.16
6.9,1.86,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",794328.23,2.12
6.92,1.83,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",831763.77,2.09
6.94,1.8,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",870963.59,2.05
6.96,1.78,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",912010.84,2.03
6.98,1.75,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",954992.59,2
7,1.72,"data/wrc/vg_wp4c/sl_wetting.xlsx","wetting","SL",1e+06,1.96
