"Core_assignment","treatment","texture","perc_sat","formula","n","presence"
"Soil_50_W","Wetting","SCL",35,"C24H14O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H14O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H14O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H14O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O18",5,1
"Soil_50_W","Wetting","SCL",35,"C24H16O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H18O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O18",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H20O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O18",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O19",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H22O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O18",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H24O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O18",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O6",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H26O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O17",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O6",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H28O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O15",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O16",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O5",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O6",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O6N2",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H30O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O14",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O5",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O6",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H32O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O13",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O5",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O6",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H34O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O12",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O5",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O6",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H36O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H38O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H38O11",5,1
"Soil_50_W","Wetting","SCL",35,"C24H38O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H38O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H38O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H40O10",5,1
"Soil_50_W","Wetting","SCL",35,"C24H40O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H40O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H40O9",5,1
"Soil_50_W","Wetting","SCL",35,"C24H42O7",5,1
"Soil_50_W","Wetting","SCL",35,"C24H42O8",5,1
"Soil_50_W","Wetting","SCL",35,"C24H42O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H13O4N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C25H14O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H14O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O17",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O18",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O7S1",5,1
"Soil_50_W","Wetting","SCL",35,"C25H16O8S1",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O17",5,1
"Soil_50_W","Wetting","SCL",35,"C25H18O18",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O17",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O18",5,1
"Soil_50_W","Wetting","SCL",35,"C25H20O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O17",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O18",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O19",5,1
"Soil_50_W","Wetting","SCL",35,"C25H22O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O17",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O18",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H24O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O17",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O18",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H26O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O6",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H28O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O16",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O6",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H30O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O15",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O6",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H32O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O13",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O14",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O5",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O6",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H34O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O5",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O6",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H36O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H38O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H38O12",5,1
"Soil_50_W","Wetting","SCL",35,"C25H38O6",5,1
"Soil_50_W","Wetting","SCL",35,"C25H38O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H38O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H38O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H40O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H40O11",5,1
"Soil_50_W","Wetting","SCL",35,"C25H40O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H40O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H40O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H42O10",5,1
"Soil_50_W","Wetting","SCL",35,"C25H42O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H42O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H42O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H44O7",5,1
"Soil_50_W","Wetting","SCL",35,"C25H44O8",5,1
"Soil_50_W","Wetting","SCL",35,"C25H44O9",5,1
"Soil_50_W","Wetting","SCL",35,"C25H46O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H11O4N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C26H13O3N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C26H13O4N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C26H14O8S1",5,1
"Soil_50_W","Wetting","SCL",35,"C26H16O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H16O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H16O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H17O3N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O16",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O18",5,1
"Soil_50_W","Wetting","SCL",35,"C26H18O8S1",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O16",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H20O19",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O16",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H22O18",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O16",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O18",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O19",5,1
"Soil_50_W","Wetting","SCL",35,"C26H24O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O16",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O18",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O19",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H26O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O16",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O18",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H28O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O17",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H30O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O15",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O6",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H32O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O6",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H34O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O13",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O14",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O6",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H36O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O12",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O6",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H38O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H40O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H40O11",5,1
"Soil_50_W","Wetting","SCL",35,"C26H40O6",5,1
"Soil_50_W","Wetting","SCL",35,"C26H40O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H40O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H42O10",5,1
"Soil_50_W","Wetting","SCL",35,"C26H42O7",5,1
"Soil_50_W","Wetting","SCL",35,"C26H42O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H42O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H44O8",5,1
"Soil_50_W","Wetting","SCL",35,"C26H44O9",5,1
"Soil_50_W","Wetting","SCL",35,"C26H46O8",5,1
"Soil_50_W","Wetting","SCL",35,"C27H13O6N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C27H16O14",5,1
"Soil_50_W","Wetting","SCL",35,"C27H16O15",5,1
"Soil_50_W","Wetting","SCL",35,"C27H17O2N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C27H17O3N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C27H18O14",5,1
"Soil_50_W","Wetting","SCL",35,"C27H18O15",5,1
"Soil_50_W","Wetting","SCL",35,"C27H18O16",5,1
"Soil_50_W","Wetting","SCL",35,"C27H18O17",5,1
"Soil_50_W","Wetting","SCL",35,"C27H19O2N2P1",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O11",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O12",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O13",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O14",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O15",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O16",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O17",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O18",5,1
"Soil_50_W","Wetting","SCL",35,"C27H20O19",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O11",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O12",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O13",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O14",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O15",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O16",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O17",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O18",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O19",5,1
"Soil_50_W","Wetting","SCL",35,"C27H22O20",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O10",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O11",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O12",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O13",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O14",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O15",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O16",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O17",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O18",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O19",5,1
"Soil_50_W","Wetting","SCL",35,"C27H24O9",5,1
"Soil_50_W","Wetting","SCL",35,"C27H26O10",5,1
