Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,FT061,FT062,FT063,FT064,FT065,FT066,FT067,FT068,FT069,FT070,FT114
551.422544061618,0,0,0,0,0,0,0,0,,None,552.429820528498,0,-1,0,0,0,0,0,0,3265802,0,0,0,0
551.423225331092,33,61,4,0,0,0,1,0,CHOP,Lipid,552.430501797971,0.443781666139831,-1,0,0,0,0,0,1478667,0,0,0,0,0
551.423524559847,33,61,4,0,0,0,1,0,CHOP,Lipid,552.430801026727,-0.0978769225465729,-1,0,0,0,0,2212872,0,0,0,0,0,0
551.42402548627,0,0,0,0,0,0,0,0,,None,552.43130195315,0,-1,0,0,1471512,0,0,0,0,0,0,0,1202224
551.433206037435,0,0,0,0,0,0,0,0,,None,552.440482504315,0,-1,0,0,2507285,0,0,0,0,0,0,0,0
551.433630141184,0,0,0,0,0,0,0,0,,None,552.440906608064,0,-1,0,0,0,2162164,1687044,0,0,0,0,0,0
551.441725052147,0,0,0,0,0,0,0,0,,None,552.449001519027,0,-1,0,0,0,0,0,0,1516294,0,0,0,0
551.442961511096,0,0,0,0,0,0,0,0,,None,552.450237977976,0,-1,1518073,2015316,0,0,0,1984515,0,0,0,0,0
551.44433198732,0,0,0,0,0,0,0,0,,None,552.4516084542,0,-1,0,0,0,0,0,0,0,0,0,0,1782060
551.452624324565,0,0,0,0,0,0,0,0,,None,552.459900791445,0,-1,0,0,0,0,0,1448447,0,0,0,0,0
551.452928550569,0,0,0,0,0,0,0,0,,None,552.460205017449,0,-1,0,0,0,0,1981950,0,0,0,0,0,0
551.453375032145,0,0,0,0,0,0,0,0,,None,552.460651499025,0,-1,0,0,1459470,0,0,0,0,0,0,0,0
551.462486322376,0,0,0,0,0,0,0,0,,None,552.469762789256,0,-1,0,0,0,0,0,1778171,0,0,0,0,0
551.462939702636,0,0,0,0,0,0,0,0,,None,552.470216169516,0,-1,1982963,0,0,1400297,1455610,0,0,0,0,0,0
551.463966039753,0,0,0,0,0,0,0,0,,None,552.471242506633,0,-1,0,0,0,0,0,0,0,0,0,0,2585896
551.470709837261,0,0,0,0,0,0,0,0,,None,552.477986304141,0,-1,1502193,0,0,0,0,0,0,0,0,0,0
551.471754588098,0,0,0,0,0,0,0,0,,None,552.479031054978,0,-1,0,0,0,0,0,0,3110143,1697533,0,0,0
551.472677223417,0,0,0,0,0,0,0,0,,None,552.479953690297,0,-1,0,0,1779720,3261926,0,4055031,0,0,1616707,0,0
551.473408446567,0,0,0,0,0,0,0,0,,None,552.480684913447,0,-1,0,2456649,0,0,1718775,0,0,0,0,0,0
551.474177067022,0,0,0,0,0,0,0,0,,None,552.481453533902,0,-1,0,0,0,0,0,0,0,0,0,0,1815846
551.482002585637,0,0,0,0,0,0,0,0,,None,552.489279052517,0,-1,0,0,0,0,0,0,3014909,5340923,0,0,0
551.482424080821,0,0,0,0,0,0,0,0,,None,552.489700547701,0,-1,3248111,2792518,0,0,0,6446067,0,0,1941825,0,0
551.482856130182,0,0,0,0,0,0,0,0,,None,552.490132597062,0,-1,0,0,0,3596770,1970676,0,0,0,0,0,0
551.483449024255,0,0,0,0,0,0,0,0,,None,552.490725491135,0,-1,0,0,2094596,0,0,0,0,0,0,0,0
551.483810092749,0,0,0,0,0,0,0,0,,None,552.491086559629,0,-1,0,0,0,0,0,0,0,0,0,0,3415332
551.491797083253,0,0,0,0,0,0,0,0,,None,552.499073550133,0,-1,0,0,0,0,0,0,4244730,2615032,0,0,0
551.492078825448,0,0,0,0,0,0,0,0,,None,552.499355292328,0,-1,0,0,0,0,0,0,0,0,3376447,0,0
551.492504154326,0,0,0,0,0,0,0,0,,None,552.499780621206,0,-1,0,2652227,6292481,3897822,5043185,0,0,0,0,0,0
551.492794833373,0,0,0,0,0,0,0,0,,None,552.500071300253,0,-1,1586668,0,0,0,0,0,0,0,0,0,0
551.493333315528,0,0,0,0,0,0,0,0,,None,552.500609782408,0,-1,0,0,0,0,0,2511855,0,0,0,0,0
551.493657119047,0,0,0,0,0,0,0,0,,None,552.500933585927,0,-1,0,0,0,0,0,0,0,0,0,0,3327266
551.502052328918,0,0,0,0,0,0,0,0,,None,552.509328795798,0,-1,0,0,0,0,0,0,1864952,3879669,3142973,0,0
551.502546720264,0,0,0,0,0,0,0,0,,None,552.509823187144,0,-1,2127337,0,5520382,3529178,0,2260971,0,0,0,0,0
551.502864434469,0,0,0,0,0,0,0,0,,None,552.510140901349,0,-1,0,1646655,0,0,3494893,0,0,0,0,0,0
551.503744145988,0,0,0,0,0,0,0,0,,None,552.511020612867,0,-1,0,0,0,0,0,0,0,0,0,0,4013344
551.511662270257,0,0,0,0,0,0,0,0,,None,552.518938737137,0,-1,0,0,0,1704407,0,0,0,0,1708347,0,0
551.512122724237,0,0,0,0,0,0,0,0,,None,552.519399191117,0,-1,0,2333756,0,0,2628586,2030567,0,0,0,0,0
551.512483829906,0,0,0,0,0,0,0,0,,None,552.519760296786,0,-1,1929703,0,0,0,0,0,0,0,0,0,0
551.51368217253,0,0,0,0,0,0,0,0,,None,552.52095863941,0,-1,0,0,0,0,0,0,0,0,0,0,1768734
551.521425012786,0,0,0,0,0,0,0,0,,None,552.528701479666,0,-1,0,0,0,0,0,0,3290355,0,0,0,0
551.521836824802,0,0,0,0,0,0,0,0,,None,552.529113291681,0,-1,0,0,0,0,0,0,0,0,1605688,0,0
551.522343517266,0,0,0,0,0,0,0,0,,None,552.529619984146,0,-1,0,0,0,2337235,2117094,1913827,0,0,0,0,0
551.523231198035,0,0,0,0,0,0,0,0,,None,552.530507664915,0,-1,0,0,0,0,0,0,0,0,0,0,3585308
551.529109213735,0,0,0,0,0,0,0,0,,None,552.536385680615,0,-1,0,0,0,0,0,0,0,0,0,0,1344283
551.532270416592,0,0,0,0,0,0,0,0,,None,552.539546883472,0,-1,0,0,2487283,1729999,3902435,0,0,0,0,0,0
551.533179224606,0,0,0,0,0,0,0,0,,None,552.540455691486,0,-1,0,0,0,0,0,0,0,0,0,0,1604378
551.540779003227,36,72,3,0,0,0,0,0,CHO,Lipid,552.548055470107,0.164161998479739,-1,0,0,0,0,0,0,1937647,0,0,0,0
551.541880418417,0,0,0,0,0,0,0,0,,None,552.549156885297,0,-1,0,2381361,0,0,1369056,0,0,0,0,0,0
551.542268711456,0,0,0,0,0,0,0,0,,None,552.549545178336,0,-1,0,0,0,1845195,0,0,0,0,0,0,0
551.54303825094,0,0,0,0,0,0,0,0,,None,552.55031471782,0,-1,0,0,0,0,0,0,0,0,0,0,1696537
551.550776998289,0,0,0,0,0,0,0,0,,None,552.558053465169,0,-1,0,0,0,0,0,0,3721453,0,0,0,0
551.551627050797,0,0,0,0,0,0,0,0,,None,552.558903517677,0,-1,0,0,0,1341128,0,2535384,0,1806312,0,0,0
551.552473308988,0,0,0,0,0,0,0,0,,None,552.559749775868,0,-1,0,1362989,0,0,0,0,0,0,0,0,0
551.560560993456,0,0,0,0,0,0,0,0,,None,552.567837460336,0,-1,0,0,0,0,0,0,1722602,0,0,0,0
551.561665504629,0,0,0,0,0,0,0,0,,None,552.568941971509,0,-1,0,0,0,1810884,0,2298324,0,0,0,0,0
551.562393410001,0,0,0,0,0,0,0,0,,None,552.569669876881,0,-1,0,1906730,0,0,1769433,0,0,0,0,0,0
551.563092304507,0,0,0,0,0,0,0,0,,None,552.570368771387,0,-1,0,0,0,0,0,0,0,0,0,0,2311445
551.569592988994,0,0,0,0,0,0,0,0,,None,552.576869455874,0,-1,0,0,0,0,0,0,1897192,0,0,0,0
551.571309326485,0,0,0,0,0,0,0,0,,None,552.578585793365,0,-1,0,0,0,0,1696214,0,0,3877603,0,0,0
551.571693826526,0,0,0,0,0,0,0,0,,None,552.578970293406,0,-1,0,4122663,1845222,2131648,0,2952144,0,0,0,0,0
551.572042819417,0,0,0,0,0,0,0,0,,None,552.579319286297,0,-1,1312728,0,0,0,0,0,0,0,0,0,0
551.572923330768,0,0,0,0,0,0,0,0,,None,552.580199797648,0,-1,0,0,0,0,0,0,0,0,0,0,1857299
551.580723983495,0,0,0,0,0,0,0,0,,None,552.588000450375,0,-1,0,0,0,0,0,0,3073254,0,0,0,0
551.581184118774,0,0,0,0,0,0,0,0,,None,552.588460585654,0,-1,0,0,0,1972157,4512722,0,0,3032801,0,0,0
551.581498823504,0,0,0,0,0,0,0,0,,None,552.588775290384,0,-1,0,0,0,0,0,0,0,0,3149099,0,0
551.582118998366,0,0,0,0,0,0,0,0,,None,552.589395465246,0,-1,0,0,4599779,0,0,0,0,0,0,0,0
551.582684293681,0,0,0,0,0,0,0,0,,None,552.589960760561,0,-1,0,2398243,0,0,0,0,0,0,0,0,0
551.582965357593,0,0,0,0,0,0,0,0,,None,552.590241824473,0,-1,0,0,0,0,0,0,0,0,0,0,4193553
551.586511705645,0,0,0,0,0,0,0,0,,None,552.593788172525,0,-1,0,0,0,1318587,0,0,0,0,0,0,0
551.590116553096,0,0,0,0,0,0,0,0,,None,552.597393019976,0,-1,2022867,1520672,0,0,0,0,0,0,0,0,0
551.59113870479,0,0,0,0,0,0,0,0,,None,552.598415171669,0,-1,0,0,1888223,0,0,0,2184419,5439198,0,0,0
551.591909698555,0,0,0,0,0,0,0,0,,None,552.599186165435,0,-1,0,2173984,0,6869433,4613071,4057032,0,0,0,0,0
551.59291038416,0,0,0,0,0,0,0,0,,None,552.60018685104,0,-1,0,0,0,0,0,0,0,0,0,0,1933583
551.593253995444,0,0,0,0,0,0,0,0,,None,552.600530462324,0,-1,0,0,1545183,0,0,0,0,0,0,0,0
551.596798394547,0,0,0,0,0,0,0,0,,None,552.604074861427,0,-1,0,0,0,0,0,0,0,0,0,0,1291022
551.599308285258,0,0,0,0,0,0,0,0,,None,552.606584752138,0,-1,0,1872925,0,0,0,0,0,0,0,0,0
551.599826703896,0,0,0,0,0,0,0,0,,None,552.607103170776,0,-1,0,0,0,1735606,0,0,0,0,0,0,0
551.600819687787,0,0,0,0,0,0,0,0,,None,552.608096154667,0,-1,1949136,0,0,0,0,0,3756257,4285148,3386663,0,0
551.601571268135,0,0,0,0,0,0,0,0,,None,552.608847735015,0,-1,0,6979612,6958044,0,4830156,4210628,0,0,0,0,0
551.601857703629,0,0,0,0,0,0,0,0,,None,552.609134170509,0,-1,0,0,0,2590133,0,0,0,0,0,0,0
551.602599410044,0,0,0,0,0,0,0,0,,None,552.609875876924,0,-1,0,0,0,0,0,0,0,0,0,0,7900429
551.610758513629,0,0,0,0,0,0,0,0,,None,552.618034980509,0,-1,0,0,0,0,0,0,2198239,2039001,0,0,1443595
551.611349550906,0,0,0,0,0,0,0,0,,None,552.618626017786,0,-1,2203598,0,0,0,0,1823680,0,0,0,0,0
551.611696601396,0,0,0,0,0,0,0,0,,None,552.618973068276,0,-1,0,0,0,4525489,2768328,0,0,0,0,0,0
551.620263963962,0,0,0,0,0,0,0,0,,None,552.627540430842,0,-1,0,0,0,0,0,0,3120349,0,0,0,0
551.620601810865,0,0,0,0,0,0,0,0,,None,552.627878277745,0,-1,2045388,0,0,0,0,0,0,0,0,0,0
551.621300987769,0,0,0,0,0,0,0,0,,None,552.628577454649,0,-1,0,2124822,2289109,2323886,0,0,0,0,0,0,0
551.6307649856,0,0,0,0,0,0,0,0,,None,552.63804145248,0,-1,0,0,2274258,0,0,0,0,0,0,0,0
551.631679491686,0,0,0,0,0,0,0,0,,None,552.638955958566,0,-1,0,0,0,2663850,2513857,1504696,0,0,0,0,1757447
551.640386722716,0,0,0,0,0,0,0,0,,None,552.647663189596,0,-1,0,0,0,0,1447102,0,2771160,0,0,0,0
551.641099689722,0,0,0,0,0,0,0,0,,None,552.648376156602,0,-1,0,2367503,2765775,0,0,0,0,0,1395486,0,0
551.642163515743,0,0,0,0,0,0,0,0,,None,552.649439982623,0,-1,0,0,0,0,0,0,0,0,0,0,2551557
551.649806949365,0,0,0,0,0,0,0,0,,None,552.657083416245,0,-1,0,0,0,0,0,0,2085078,0,0,0,0
551.650569481277,0,0,0,0,0,0,0,0,,None,552.657845948156,0,-1,0,0,0,0,0,0,0,1421007,2632988,0,0
551.650895646806,0,0,0,0,0,0,0,0,,None,552.658172113686,0,-1,2358212,0,0,0,1313723,0,0,0,0,0,0
551.651206980235,0,0,0,0,0,0,0,0,,None,552.658483447115,0,-1,0,0,1418699,0,0,0,0,0,0,0,0
551.651986541988,0,0,0,0,0,0,0,0,,None,552.659263008868,0,-1,0,0,0,0,0,0,0,0,0,0,1879811
551.660430481218,0,0,0,0,0,0,0,0,,None,552.667706948098,0,-1,0,0,0,0,0,0,0,1713356,1988890,0,0
551.660899266166,0,0,0,0,0,0,0,0,,None,552.668175733046,0,-1,0,1804807,0,0,0,2477996,0,0,0,0,0
551.661286386076,0,0,0,0,0,0,0,0,,None,552.668562852956,0,-1,0,0,1982408,1777567,2363831,0,0,0,0,0,0
551.661764568113,0,0,0,0,0,0,0,0,,None,552.669041034993,0,-1,0,0,0,0,0,0,0,0,0,0,1356545
551.669703939534,0,0,0,0,0,0,0,0,,None,552.676980406414,0,-1,0,0,0,0,0,0,2831569,0,0,0,0
551.670461981158,0,0,0,0,0,0,0,0,,None,552.677738448038,0,-1,0,0,0,0,0,0,0,2184906,1528600,0,0
551.670905334806,0,0,0,0,0,0,0,0,,None,552.678181801685,0,-1,0,0,2744261,3703195,0,0,0,0,0,0,0
551.671316878821,0,0,0,0,0,0,0,0,,None,552.678593345701,0,-1,0,0,0,0,1536436,3297192,0,0,0,0,0
551.671909595219,0,0,0,0,0,0,0,0,,None,552.679186062099,0,-1,0,0,0,0,0,0,0,0,0,0,5682431
551.68027107117,0,0,0,0,0,0,0,0,,None,552.68754753805,0,-1,1616316,0,0,0,2518961,0,1433807,0,0,0,0
551.68073965779,0,0,0,0,0,0,0,0,,None,552.68801612467,0,-1,0,4451329,3570625,0,0,4136868,0,2371783,0,0,0
551.681569693156,0,0,0,0,0,0,0,0,,None,552.688846160036,0,-1,0,0,0,2090391,0,0,0,0,0,0,0
551.68212362251,0,0,0,0,0,0,0,0,,None,552.68940008939,0,-1,0,0,0,0,0,0,0,0,0,0,2480893
551.690003864082,0,0,0,0,0,0,0,0,,None,552.697280330962,0,-1,3933114,0,0,0,0,0,5717197,0,0,0,0
551.690618857266,0,0,0,0,0,0,0,0,,None,552.697895324146,0,-1,0,6070269,0,0,4013997,0,0,0,0,0,0
551.690971311123,0,0,0,0,0,0,0,0,,None,552.698247778002,0,-1,0,0,4979646,1966483,0,4421536,0,0,0,0,0
551.6922246495,0,0,0,0,0,0,0,0,,None,552.69950111638,0,-1,0,0,0,0,0,0,0,0,0,0,3561723
551.694008969,0,0,0,0,0,0,0,0,,None,552.70128543588,0,-1,0,0,1321405,0,0,0,0,0,0,0,0
551.695577691315,0,0,0,0,0,0,0,0,,None,552.702854158195,0,-1,0,0,0,1804177,0,0,0,0,0,0,0
551.699670924726,0,0,0,0,0,0,0,0,,None,552.706947391606,0,-1,0,0,0,0,0,0,6788298,0,0,0,0
551.700272874764,0,0,0,0,0,0,0,0,,None,552.707549341643,0,-1,3111863,7671802,10161082,2810256,5016490,0,0,6227650,4811026,0,0
551.700646269491,0,0,0,0,0,0,0,0,,None,552.707922736371,0,-1,0,0,0,0,0,6269852,0,0,0,0,0
551.701630674634,0,0,0,0,0,0,0,0,,None,552.708907141514,0,-1,0,0,0,0,0,0,0,0,0,0,3289337
551.702705966717,0,0,0,0,0,0,0,0,,None,552.709982433597,0,-1,0,0,2201530,0,0,0,0,0,0,0,0
551.708983857689,0,0,0,0,0,0,0,0,,None,552.716260324568,0,-1,1340853,0,0,0,0,0,2627784,0,0,0,0
551.709649915293,0,0,0,0,0,0,0,0,,None,552.716926382173,0,-1,0,0,0,1883020,0,0,0,3964607,0,0,0
551.710432567096,0,0,0,0,0,0,0,0,,None,552.717709033976,0,-1,0,0,3993527,0,4163494,6065048,0,0,0,0,0
551.710975916246,0,0,0,0,0,0,0,0,,None,552.718252383126,0,-1,0,1682934,0,0,0,0,0,0,1308431,0,2536696
551.720051039175,0,0,0,0,0,0,0,0,,None,552.727327506055,0,-1,2560946,2784243,0,2864520,3305379,3239317,1772742,3134653,2413837,0,0
551.721004961914,0,0,0,0,0,0,0,0,,None,552.728281428794,0,-1,0,0,2771892,0,0,0,0,0,0,0,0
551.721628728072,0,0,0,0,0,0,0,0,,None,552.728905194952,0,-1,0,0,0,0,0,0,0,0,0,0,1596149
551.729044820294,0,0,0,0,0,0,0,0,,None,552.736321287174,0,-1,0,0,0,0,0,0,0,0,1533963,0,0
551.729949525569,0,0,0,0,0,0,0,0,,None,552.737225992449,0,-1,0,0,0,0,0,0,4132035,2515642,0,0,0
551.730429225175,0,0,0,0,0,0,0,0,,None,552.737705692055,0,-1,1953456,0,2538416,2362756,2617248,0,0,0,0,0,0
551.731392754164,0,0,0,0,0,0,0,0,,None,552.738669221044,0,-1,0,0,0,0,0,0,0,0,0,0,3798260
551.739561847477,0,0,0,0,0,0,0,0,,None,552.746838314357,0,-1,1434285,0,0,0,0,0,2291393,0,0,0,0
551.740109562873,0,0,0,0,0,0,0,0,,None,552.747386029753,0,-1,0,2581484,1918893,0,0,7115661,0,0,1577225,0,0
551.740461072606,0,0,0,0,0,0,0,0,,None,552.747737539486,0,-1,0,0,0,4189569,3770268,0,0,0,0,0,0
551.741171780297,0,0,0,0,0,0,0,0,,None,552.748448247177,0,-1,0,0,0,0,0,0,0,0,0,0,1951474
551.748505900592,0,0,0,0,0,0,0,0,,None,552.755782367472,0,-1,0,0,0,0,0,0,2214079,0,0,0,0
551.749421258656,0,0,0,0,0,0,0,0,,None,552.756697725536,0,-1,0,0,0,0,0,2173833,0,0,0,0,0
551.750107497181,0,0,0,0,0,0,0,0,,None,552.757383964061,0,-1,0,6299624,1860010,4157821,0,0,0,1621173,0,0,0
551.759275141589,0,0,0,0,0,0,0,0,,None,552.766551608469,0,-1,0,0,0,0,0,0,0,1535155,0,0,0
551.759663521371,0,0,0,0,0,0,0,0,,None,552.766939988251,0,-1,1381288,0,0,0,0,2903941,0,0,0,0,0
551.760196946047,0,0,0,0,0,0,0,0,,None,552.767473412927,0,-1,0,1922533,2594726,2208377,0,0,0,0,0,0,0
551.760795832741,0,0,0,0,0,0,0,0,,None,552.768072299621,0,-1,0,0,0,0,0,0,0,0,0,0,2533614
551.769189498336,0,0,0,0,0,0,0,0,,None,552.776465965216,0,-1,0,0,0,0,0,0,0,2031792,0,0,3281132
551.769562007463,0,0,0,0,0,0,0,0,,None,552.776838474343,0,-1,0,0,0,1342838,2051474,0,1718970,0,0,0,0
551.770081073861,0,0,0,0,0,0,0,0,,None,552.777357540741,0,-1,0,2441185,2386339,0,0,0,0,0,0,0,0
551.771190860522,0,0,0,0,0,0,0,0,,None,552.778467327402,0,-1,0,0,0,0,0,0,0,0,0,0,1763564
551.778728885654,0,0,0,0,0,0,0,0,,None,552.786005352534,0,-1,0,0,0,0,0,0,3607736,0,0,0,0
551.779612531797,0,0,0,0,0,0,0,0,,None,552.786888998677,0,-1,0,1849310,1496352,0,3308431,1519997,0,0,1972992,0,0
551.780254782739,0,0,0,0,0,0,0,0,,None,552.787531249619,0,-1,1527203,0,0,0,0,0,0,0,0,0,0
551.780887783428,0,0,0,0,0,0,0,0,,None,552.788164250308,0,-1,0,0,0,1876849,0,0,0,0,0,0,2207466
551.788772880689,0,0,0,0,0,0,0,0,,None,552.796049347569,0,-1,0,0,0,0,0,0,5737654,0,0,0,0
551.789305293132,0,0,0,0,0,0,0,0,,None,552.796581760011,0,-1,0,0,0,0,3340172,0,0,7012011,0,0,0
551.789812943531,0,0,0,0,0,0,0,0,,None,552.797089410411,0,-1,2586017,9447386,5245852,6203758,0,2536313,0,0,6377726,0,0
551.790631912481,0,0,0,0,0,0,0,0,,None,552.797908379361,0,-1,0,0,0,0,0,0,0,0,0,0,10878184
551.797612247949,0,0,0,0,0,0,0,0,,None,552.804888714829,0,-1,0,0,0,0,0,2667382,0,0,0,0,0
551.79800218455,0,0,0,0,0,0,0,0,,None,552.80527865143,0,-1,0,4442071,0,0,0,0,0,0,0,0,0
551.798614677773,0,0,0,0,0,0,0,0,,None,552.805891144653,0,-1,0,0,0,2918763,0,0,0,0,0,0,0
551.799134228773,0,0,0,0,0,0,0,0,,None,552.806410695653,0,-1,2708382,0,0,0,7082888,0,11398323,0,15100156,0,0
551.799527374918,0,0,0,0,0,0,0,0,,None,552.806803841798,0,-1,0,0,4015001,0,0,8442741,0,0,0,0,1809638
551.8000721835,0,0,0,0,0,0,0,0,,None,552.80734865038,0,-1,0,7509975,0,0,0,0,0,0,0,0,0
551.800728909748,0,0,0,0,0,0,0,0,,None,552.808005376628,0,-1,0,0,0,3020138,0,0,0,3176104,0,0,0
551.801365220376,0,0,0,0,0,0,0,0,,None,552.808641687256,0,-1,1694622,0,2835352,0,0,0,0,0,0,0,5700838
551.80228218238,0,0,0,0,0,0,0,0,,None,552.80955864926,0,-1,0,2620374,0,0,0,0,0,0,0,0,0
551.803556439883,0,0,0,0,0,0,0,0,,None,552.810832906762,0,-1,0,0,0,0,2334599,0,0,0,0,0,0
551.805455872443,0,0,0,0,0,0,0,0,,None,552.812732339323,0,-1,0,0,0,0,0,0,2096306,0,0,0,0
551.808754930219,0,0,0,0,0,0,0,0,,None,552.816031397099,0,-1,1659804,0,0,0,0,0,4349105,4399782,0,0,0
551.809611215916,0,0,0,0,0,0,0,0,,None,552.816887682796,0,-1,0,3517395,2584470,11084134,7160709,10376049,0,0,2723066,0,0
551.810692871602,0,0,0,0,0,0,0,0,,None,552.817969338482,0,-1,1549211,0,0,0,0,0,0,0,0,0,4756708
551.815045175909,0,0,0,0,0,0,0,0,,None,552.822321642789,0,-1,0,1607121,0,0,0,0,0,0,0,0,0
551.818430866029,0,0,0,0,0,0,0,0,,None,552.825707332909,0,-1,0,0,0,0,0,0,3389615,0,0,0,0
551.819358086863,0,0,0,0,0,0,0,0,,None,552.826634553743,0,-1,1611161,7045072,6591378,6574435,0,0,0,7085731,1616119,0,0
551.819804434751,0,0,0,0,0,0,0,0,,None,552.827080901631,0,-1,0,0,0,0,7979905,0,0,0,0,0,0
551.820694992833,0,0,0,0,0,0,0,0,,None,552.827971459713,0,-1,0,0,0,0,0,0,0,0,0,0,3609314
551.823310171718,0,0,0,0,0,0,0,0,,None,552.830586638598,0,-1,0,2994126,0,0,0,0,0,0,0,0,0
551.826265674138,0,0,0,0,0,0,0,0,,None,552.833542141018,0,-1,0,0,0,1879392,0,0,0,0,0,0,0
551.827944861326,0,0,0,0,0,0,0,0,,None,552.835221328206,0,-1,0,0,0,0,0,0,3544749,0,0,0,0
551.828980142253,0,0,0,0,0,0,0,0,,None,552.836256609133,0,-1,0,0,0,0,0,0,0,7034529,0,0,0
551.829517798124,0,0,0,0,0,0,0,0,,None,552.836794265004,0,-1,3660694,6793165,0,0,2910078,0,0,0,1930997,0,0
551.829893957221,0,0,0,0,0,0,0,0,,None,552.837170424101,0,-1,0,0,0,4358495,0,9597801,0,0,0,0,0
551.830247475804,0,0,0,0,0,0,0,0,,None,552.837523942684,0,-1,0,0,4455311,0,0,0,0,0,0,0,7513312
551.832117859263,0,0,0,0,0,0,0,0,,None,552.839394326143,0,-1,0,0,0,0,0,0,2128044,0,0,0,0
551.833853239897,0,0,0,0,0,0,0,0,,None,552.841129706777,0,-1,0,0,0,0,0,2270567,0,0,0,0,0
551.835332165623,0,0,0,0,0,0,0,0,,None,552.842608632503,0,-1,0,1770698,0,0,0,0,0,0,0,0,0
551.83602685733,0,0,0,0,0,0,0,0,,None,552.84330332421,0,-1,0,0,0,0,0,0,2929835,0,0,0,0
551.836903142328,0,0,0,0,0,0,0,0,,None,552.844179609208,0,-1,0,0,0,0,0,0,0,2872478,0,0,0
551.838057856326,0,0,0,0,0,0,0,0,,None,552.845334323206,0,-1,0,0,0,0,0,0,4020394,0,0,0,0
551.839226917962,0,0,0,0,0,0,0,0,,None,552.846503384842,0,-1,1463188,5998537,0,0,0,0,0,0,3177715,0,0
551.839570333564,0,0,0,0,0,0,0,0,,None,552.846846800444,0,-1,0,0,0,0,6482811,8631141,0,0,0,0,0
551.839968581795,0,0,0,0,0,0,0,0,,None,552.847245048675,0,-1,0,0,4218764,2348379,0,0,0,1689758,0,0,0
551.840524045835,0,0,0,0,0,0,0,0,,None,552.847800512715,0,-1,0,0,0,0,0,0,0,0,0,0,4283614
551.845492426637,0,0,0,0,0,0,0,0,,None,552.852768893517,0,-1,0,0,0,0,1778552,0,0,0,0,0,0
551.846700159859,0,0,0,0,0,0,0,0,,None,552.853976626739,0,-1,0,2058182,0,0,0,0,0,0,0,0,0
551.848072496894,0,0,0,0,0,0,0,0,,None,552.855348963774,0,-1,0,0,0,0,0,0,8285352,5486236,0,0,0
551.84929235298,0,0,0,0,0,0,0,0,,None,552.85656881986,0,-1,3150738,9027525,11637640,10363223,0,3870561,0,0,0,0,0
551.849587425344,0,0,0,0,0,0,0,0,,None,552.856863892224,0,-1,0,0,0,0,5888887,0,0,0,0,0,0
551.850025071232,0,0,0,0,0,0,0,0,,None,552.857301538112,0,-1,0,0,0,0,0,0,0,0,0,0,5876956
551.852546142477,0,0,0,0,0,0,0,0,,None,552.859822609357,0,-1,0,0,0,0,0,0,0,2286234,0,0,0
551.854711083758,0,0,0,0,0,0,0,0,,None,552.861987550638,0,-1,0,0,0,0,0,0,0,0,0,0,2384091
551.858155494487,0,0,0,0,0,0,0,0,,None,552.865431961367,0,-1,0,0,0,0,0,0,6782118,3149977,0,0,0
551.85886238259,0,0,0,0,0,0,0,0,,None,552.86613884947,0,-1,5399439,0,0,2510676,3081076,4562781,0,0,4886767,0,0
551.85924403956,0,0,0,0,0,0,0,0,,None,552.86652050644,0,-1,0,9576386,6830981,0,0,0,0,0,0,0,0
551.859982097848,0,0,0,0,0,0,0,0,,None,552.867258564728,0,-1,0,0,0,0,0,0,0,0,0,0,4163290
551.865667113045,0,0,0,0,0,0,0,0,,None,552.872943579925,0,-1,0,0,0,0,0,0,0,0,0,0,2034393
551.867779841632,0,0,0,0,0,0,0,0,,None,552.875056308512,0,-1,0,0,0,0,0,0,4778147,0,0,0,0
551.868373232226,0,0,0,0,0,0,0,0,,None,552.875649699106,0,-1,0,0,0,0,0,2744153,0,0,0,0,0
551.869091536284,0,0,0,0,0,0,0,0,,None,552.876368003164,0,-1,2945932,10477502,8317826,0,6486897,0,0,2992790,4796653,0,0
551.869387668469,0,0,0,0,0,0,0,0,,None,552.876664135349,0,-1,0,0,0,5253456,0,0,0,0,0,0,0
551.870130124975,0,0,0,0,0,0,0,0,,None,552.877406591855,0,-1,0,0,0,0,0,0,0,0,0,0,3269848
551.877850836653,0,0,0,0,0,0,0,0,,None,552.885127303533,0,-1,0,0,0,0,0,0,4038817,0,0,0,0
551.878976824242,0,0,0,0,0,0,0,0,,None,552.886253291122,0,-1,0,1606075,1647486,0,2130285,0,0,0,1530346,0,0
551.880001151363,0,0,0,0,0,0,0,0,,None,552.887277618243,0,-1,0,0,0,0,0,0,0,0,0,0,2389206
551.887520831872,0,0,0,0,0,0,0,0,,None,552.894797298752,0,-1,0,0,0,0,0,0,5475487,0,0,0,0
551.888579657094,0,0,0,0,0,0,0,0,,None,552.895856123974,0,-1,0,0,3964795,4653385,0,8835921,0,0,5400809,0,0
551.888941864435,0,0,0,0,0,0,0,0,,None,552.896218331315,0,-1,6144903,8462263,0,0,8737642,0,0,6205073,0,0,0
551.889802177564,0,0,0,0,0,0,0,0,,None,552.897078644444,0,-1,0,0,0,0,0,0,0,0,0,0,6661332
551.891093830105,0,0,0,0,0,0,0,0,,None,552.898370296985,0,-1,0,0,0,0,0,0,2720926,0,0,0,0
