Mass,C,H,O,N,C13,S,P,Na,El_comp
458.0496094,17,18,12,1,0,0,1,0,CHONP
458.0576114,17,17,14,1,0,0,0,0,CHON
458.0597864,0,0,0,0,0,0,0,0,
458.0657193,17,18,14,0,1,0,0,0,CHO
458.0729075,21,17,11,1,0,0,0,0,CHON
458.0732302,22,23,4,0,1,2,1,0,CHOSP
458.0809762,21,18,11,0,1,0,0,0,CHO
458.0940375,18,21,13,1,0,0,0,0,CHON
458.0942778,21,22,5,3,0,1,1,0,CHONSP
458.1020864,18,22,13,0,1,0,0,0,CHO
458.1092607,22,21,10,1,0,0,0,0,CHON
458.1173391,22,22,10,0,1,0,0,0,CHO
458.1205775,21,21,9,3,0,0,0,0,CHON
458.1304072,19,25,12,1,0,0,0,0,CHON
458.1308761,22,26,4,3,0,1,1,0,CHONSP
458.1384799,19,26,12,0,1,0,0,0,CHO
458.1456594,23,25,9,1,0,0,0,0,CHON
458.1461195,26,26,1,3,0,1,1,0,CHONSP
458.1537671,23,26,9,0,1,0,0,0,CHO
458.1570046,22,25,8,3,0,0,0,0,CHON
458.1668011,20,29,11,1,0,0,0,0,CHON
458.1670982,20,29,11,1,0,0,0,0,CHON
458.1674381,21,33,6,1,0,2,0,0,CHONS
458.1748915,20,30,11,0,1,0,0,0,CHO
458.1752163,20,30,11,0,1,0,0,0,CHO
458.1901595,24,30,8,0,1,0,0,0,CHO
458.2031747,21,35,8,0,1,0,1,0,CHOP
458.2034437,21,35,8,0,1,0,1,0,CHOP
458.2112727,21,34,10,0,1,0,0,0,CHO
458.2116287,0,0,0,0,0,0,0,0,
458.2255121,29,34,2,1,0,0,1,0,CHONP
458.226542,25,34,7,0,1,0,0,0,CHO
458.2268589,0,0,0,0,0,0,0,0,
458.2396029,22,37,9,1,0,0,0,0,CHON
458.2398434,22,37,9,1,0,0,0,0,CHON
458.2469969,0,0,0,0,0,0,0,0,
458.247623,22,38,9,0,1,0,0,0,CHO
458.247887,0,0,0,0,0,0,0,0,
458.2619824,30,38,1,1,0,0,1,0,CHONP
458.2628604,26,38,6,0,1,0,0,0,CHO
458.2701748,30,39,1,0,1,0,1,0,CHOP
458.2760185,23,41,8,1,0,0,0,0,CHON
458.2839998,23,42,8,0,1,0,0,0,CHO
458.2842755,0,0,0,0,0,0,0,0,
458.3203433,24,46,7,0,1,0,0,0,CHO
458.3208286,27,45,1,3,0,1,0,0,CHONS
458.6252722,0,0,0,0,0,0,0,0,
458.6507754,0,0,0,0,0,0,0,0,
458.6510499,0,0,0,0,0,0,0,0,
458.6634148,0,0,0,0,0,0,0,0,
458.8222528,0,0,0,0,0,0,0,0,
458.8668189,0,0,0,0,0,0,0,0,
458.8672387,0,0,0,0,0,0,0,0,
458.9471456,0,0,0,0,0,0,0,0,
458.9551494,0,0,0,0,0,0,0,0,
458.9838324,0,0,0,0,0,0,0,0,
458.9841041,19,8,14,0,0,0,0,0,CHO
458.9916043,0,0,0,0,0,0,0,0,
458.9918381,24,13,4,0,0,2,1,0,CHOSP
458.9970483,16,13,14,0,0,0,1,0,CHOP
458.9973474,0,0,0,0,0,0,0,0,
459.0145375,27,8,8,0,0,0,0,0,CHO
459.0159863,0,0,0,0,0,0,0,0,
459.0176103,26,9,5,2,0,0,1,0,CHONP
459.0178808,24,12,8,0,0,1,0,0,CHOS
459.0205111,20,12,13,0,0,0,0,0,CHO
459.0280272,0,0,0,0,0,0,0,0,
459.0282998,25,17,3,0,0,2,1,0,CHOSP
459.0336054,17,17,13,0,0,0,1,0,CHOP
459.0339083,0,0,0,0,0,0,0,0,
459.0362083,27,13,2,2,0,1,1,0,CHONSP
459.0365003,25,16,5,0,0,2,0,0,CHOS
459.0416291,17,16,15,0,0,0,0,0,CHO
459.0442597,29,9,1,4,0,0,1,0,CHONP
459.0469242,23,12,9,2,0,0,0,0,CHON
459.0472567,0,0,0,0,0,0,0,0,
459.0495023,22,21,5,0,0,2,1,0,CHOSP
459.0498303,22,13,6,4,0,0,1,0,CHONP
459.0505382,20,16,9,2,0,1,0,0,CHONS
459.0531971,0,0,0,0,0,0,0,0,
459.0539867,25,16,7,0,0,1,0,0,CHOS
459.0569065,21,16,12,0,0,0,0,0,CHO
459.0607012,21,21,4,2,0,2,1,0,CHONSP
459.0610135,16,17,14,1,1,0,0,0,CHON
459.0630575,28,16,1,2,0,2,0,0,CHONS
459.0651195,26,21,2,0,0,2,1,0,CHOSP
459.0660402,0,0,0,0,0,0,0,0,
459.0673727,22,21,7,0,0,1,1,0,CHOSP
459.0676354,22,21,7,0,0,1,1,0,CHOSP
459.0695511,29,16,4,0,0,1,0,0,CHOS
459.070167,0,0,0,0,0,0,0,0,
459.0705226,19,25,7,0,0,2,1,0,CHOSP
459.0723059,25,16,9,0,0,0,0,0,CHO
459.0726713,26,20,4,0,0,2,0,0,CHOS
459.0729753,26,20,4,0,0,2,0,0,CHOS
459.0739398,0,0,0,0,0,0,0,0,
459.078056,18,20,14,0,0,0,0,0,CHO
459.0866644,21,20,8,2,0,1,0,0,CHONS
459.0884078,19,25,9,0,0,1,1,0,CHOSP
459.0903535,28,17,3,2,0,0,1,0,CHONP
459.0933213,22,20,11,0,0,0,0,0,CHO
459.0973333,17,21,13,1,1,0,0,0,CHON
459.0976264,20,22,5,3,1,1,1,0,CHONSP
459.1026082,33,16,3,0,0,0,0,0,CHO
459.1037928,23,25,6,0,0,1,1,0,CHOSP
459.1043875,21,20,10,2,0,0,0,0,CHON
459.1047504,0,0,0,0,0,0,0,0,
459.1065556,0,0,0,0,0,0,0,0,
459.106868,20,29,6,0,0,2,1,0,CHOSP
459.1089594,0,0,0,0,0,0,0,0,
459.1098246,16,29,11,0,0,1,1,0,CHOSP
459.110583,14,24,15,2,0,0,0,0,CHON
459.1144352,19,24,13,0,0,0,0,0,CHO
459.1230973,22,24,7,2,0,1,0,0,CHONS
459.124962,20,29,8,0,0,1,1,0,CHOSP
459.1267291,27,24,5,0,0,1,0,0,CHOS
459.1296854,23,24,10,0,0,0,0,0,CHO
459.1334744,23,29,2,2,0,2,1,0,CHONSP
459.1337953,18,25,12,1,1,0,0,0,CHON
459.1405898,0,0,0,0,0,0,0,0,
459.1428379,0,0,0,0,0,0,0,0,
459.1454763,0,0,0,0,0,0,0,0,
459.1507918,20,28,12,0,0,0,0,0,CHO
459.1510963,20,28,12,0,0,0,0,0,CHO
459.1593263,23,28,6,2,0,1,0,0,CHONS
459.1605281,21,25,8,3,1,0,0,0,CHON
459.1608125,0,0,0,0,0,0,0,0,
459.1611442,21,33,7,0,0,1,1,0,CHOSP
459.1613931,21,33,7,0,0,1,1,0,CHOSP
459.1622553,19,28,11,2,0,0,0,0,CHON
459.163011,30,25,1,2,0,0,1,0,CHONP
459.1632465,30,25,1,2,0,0,1,0,CHONP
459.1660453,24,28,9,0,0,0,0,0,CHO
459.1663013,0,0,0,0,0,0,0,0,
459.1703012,19,29,11,1,1,0,0,0,CHON
459.1706557,20,33,6,1,1,2,0,0,CHONS
459.1769893,0,0,0,0,0,0,0,0,
459.1791673,21,33,9,0,0,0,1,0,CHOP
459.1794553,0,0,0,0,0,0,0,0,
459.1871567,21,32,11,0,0,0,0,0,CHO
459.1874283,0,0,0,0,0,0,0,0,
459.1968391,0,0,0,0,0,0,0,0,
459.1971273,0,0,0,0,0,0,0,0,
459.197362,22,37,6,0,0,1,1,0,CHOSP
459.2024046,25,32,8,0,0,0,0,0,CHO
459.2068374,0,0,0,0,0,0,0,0,
459.2098294,29,33,3,0,0,0,1,0,CHOP
459.2155683,0,0,0,0,0,0,0,0,
459.2161314,23,41,3,0,0,2,1,0,CHOSP
459.2235467,22,36,10,0,0,0,0,0,CHO
459.2238214,0,0,0,0,0,0,0,0,
459.238804,26,36,7,0,0,0,0,0,CHO
459.2460138,30,37,2,0,0,0,1,0,CHOP
459.2519195,23,41,7,0,0,0,1,0,CHOP
459.2599464,23,40,9,0,0,0,0,0,CHO
459.2602325,26,41,1,2,0,1,1,0,CHONSP
459.2653579,29,38,1,1,1,0,1,0,CHONP
459.2710581,22,40,8,2,0,0,0,0,CHON
459.2715365,0,0,0,0,0,0,0,0,
459.272979,0,0,0,0,0,0,0,0,
459.2752379,27,40,6,0,0,0,0,0,CHO
459.2963672,24,44,8,0,0,0,0,0,CHO
459.2966204,0,0,0,0,0,0,0,0,
459.3268495,32,44,2,0,0,0,0,0,CHO
459.3326262,25,48,7,0,0,0,0,0,CHO
459.3330516,0,0,0,0,0,0,0,0,
459.5802463,0,0,0,0,0,0,0,0,
459.866374,0,0,0,0,0,0,0,0,
459.9784848,0,0,0,0,0,0,0,0,
460.015619,19,11,13,1,0,0,0,0,CHON
460.0238371,19,12,13,0,1,0,0,0,CHO
460.0241198,0,0,0,0,0,0,0,0,
460.0286617,16,16,13,1,0,0,1,0,CHONP
460.0449231,16,16,15,0,1,0,0,0,CHO
460.0521077,20,15,12,1,0,0,0,0,CHON
460.0523719,20,15,12,1,0,0,0,0,CHON
460.0602133,20,16,12,0,1,0,0,0,CHO
460.0648802,28,15,4,1,0,1,0,0,CHONS
460.073352,17,19,14,1,0,0,0,0,CHON
460.0813057,17,20,14,0,1,0,0,0,CHO
460.088475,21,19,11,1,0,0,0,0,CHON
460.08875,21,19,11,1,0,0,0,0,CHON
460.0965854,21,20,11,0,1,0,0,0,CHO
460.1096364,18,23,13,1,0,0,0,0,CHON
460.1098795,18,23,13,1,0,0,0,0,CHON
460.1177057,18,24,13,0,1,0,0,0,CHO
460.11799,18,24,13,0,1,0,0,0,CHO
460.1249385,22,23,10,1,0,0,0,0,CHON
460.125605,23,27,5,1,0,2,0,0,CHONS
460.1329832,22,24,10,0,1,0,0,0,CHO
460.1361696,21,23,9,3,0,0,0,0,CHON
460.1364556,0,0,0,0,0,0,0,0,
460.146068,19,27,12,1,0,0,0,0,CHON
460.146378,19,27,12,1,0,0,0,0,CHON
460.1541196,19,28,12,0,1,0,0,0,CHO
460.1613048,23,27,9,1,0,0,0,0,CHON
460.1616081,23,27,9,1,0,0,0,0,CHON
460.1618402,26,28,1,3,0,1,1,0,CHONSP
460.1694079,23,28,9,0,1,0,0,0,CHO
460.1697144,0,0,0,0,0,0,0,0,
460.1824952,20,33,9,0,1,0,1,0,CHOP
460.1828544,23,32,3,3,0,1,1,0,CHONSP
460.1905235,20,32,11,0,1,0,0,0,CHO
460.1908127,0,0,0,0,0,0,0,0,
460.1976965,24,31,8,1,0,0,0,0,CHON
460.1979692,0,0,0,0,0,0,0,0,
460.2046109,28,32,3,1,0,0,1,0,CHONP
460.2058451,24,32,8,0,1,0,0,0,CHO
460.2188254,21,35,10,1,0,0,0,0,CHON
460.2191199,21,35,10,1,0,0,0,0,CHON
460.2269169,21,36,10,0,1,0,0,0,CHO
460.2271981,0,0,0,0,0,0,0,0,
460.2410996,29,36,2,1,0,0,1,0,CHONP
460.2421792,25,36,7,0,1,0,0,0,CHO
460.2424718,0,0,0,0,0,0,0,0,
460.2551733,22,41,7,0,1,0,1,0,CHOP
460.2554236,22,41,7,0,1,0,1,0,CHOP
460.2632779,22,40,9,0,1,0,0,0,CHO
460.2635691,25,41,1,2,1,1,1,0,CHONSP
460.2744381,21,40,8,2,1,0,0,0,CHON
460.2761459,0,0,0,0,0,0,0,0,
460.2782304,0,0,0,0,0,0,0,0,
460.2785621,26,40,6,0,1,0,0,0,CHO
460.2995629,23,44,8,0,1,0,0,0,CHO
460.2999987,0,0,0,0,0,0,0,0,
460.6477671,0,0,0,0,0,0,0,0,
460.6480634,0,0,0,0,0,0,0,0,
460.6863724,0,0,0,0,0,0,0,0,
460.8558211,0,0,0,0,0,0,0,0,
460.8637037,0,0,0,0,0,0,0,0,
460.8752118,0,0,0,0,0,0,0,0,
460.9266087,0,0,0,0,0,0,0,0,
460.9684759,0,0,0,0,0,0,0,0,
460.9708552,0,0,0,0,0,0,0,0,
460.9917512,19,11,12,0,0,0,1,0,CHOP
460.9997701,19,10,14,0,0,0,0,0,CHO
461.0003934,22,11,6,2,0,1,1,0,CHONSP
461.007305,0,0,0,0,0,0,0,0,
461.0127719,16,15,14,0,0,0,1,0,CHOP
461.0130066,0,0,0,0,0,0,0,0,
461.0151665,23,10,11,0,0,0,0,0,CHO
461.0231423,28,15,1,0,0,2,1,0,CHOSP
461.0284321,0,0,0,0,0,0,0,0,
461.029366,21,11,7,4,0,0,1,0,CHONP
461.0332016,24,14,8,0,0,1,0,0,CHOS
461.0334503,24,14,8,0,0,1,0,0,CHOS
461.0347508,14,23,11,0,0,2,1,0,CHOSP
461.036136,20,14,13,0,0,0,0,0,CHO
461.0432745,24,15,8,0,0,0,1,0,CHOP
461.0444376,25,19,3,0,0,2,1,0,CHOSP
461.0492505,17,19,13,0,0,0,1,0,CHOP
461.0495315,0,0,0,0,0,0,0,0,
461.0515239,24,14,10,0,0,0,0,0,CHO
461.0517789,27,15,2,2,0,1,1,0,CHONSP
461.0573045,17,18,15,0,0,0,0,0,CHO
461.0599364,27,14,4,2,0,1,0,0,CHONS
461.0652986,22,23,5,0,0,2,1,0,CHOSP
461.0655564,22,23,5,0,0,2,1,0,CHOSP
461.0659885,20,18,9,2,0,1,0,0,CHONS
461.0687943,0,0,0,0,0,0,0,0,
461.0691074,0,0,0,0,0,0,0,0,
461.0696088,27,15,4,2,0,0,1,0,CHONP
461.0725414,21,18,12,0,0,0,0,0,CHO
461.0766071,16,19,14,1,1,0,0,0,CHON
461.0807415,26,15,3,4,0,0,1,0,CHONP
461.0835712,20,18,11,2,0,0,0,0,CHON
461.0839302,20,18,11,2,0,0,0,0,CHON
461.0857765,0,0,0,0,0,0,0,0,
461.0862493,19,27,7,0,0,2,1,0,CHOSP
461.0877975,25,18,9,0,0,0,0,0,CHO
461.0881548,25,18,9,0,0,0,0,0,CHO
461.0884484,26,22,4,0,0,2,0,0,CHOS
461.0936906,18,22,14,0,0,0,0,0,CHO
461.0991236,24,18,8,2,0,0,0,0,CHON
461.1017573,23,27,4,0,0,2,1,0,CHOSP
461.1023503,21,22,8,2,0,1,0,0,CHONS
461.1044806,30,14,2,4,0,0,0,0,CHON
461.1060387,26,22,6,0,0,1,0,0,CHOS
461.1089403,22,22,11,0,0,0,0,0,CHO
461.1129063,17,23,13,1,1,0,0,0,CHON
461.1146298,15,26,16,0,0,0,0,0,CHO
461.1152185,18,27,8,2,0,1,1,0,CHONSP
461.1199626,21,22,10,2,0,0,0,0,CHON
461.1220923,0,0,0,0,0,0,0,0,
461.1237815,0,0,0,0,0,0,0,0,
461.1242503,26,22,8,0,0,0,0,0,CHO
461.124699,0,0,0,0,0,0,0,0,
461.1250052,27,26,3,0,0,2,0,0,CHOS
461.127546,23,26,8,0,0,1,0,0,CHOS
461.1300746,19,26,13,0,0,0,0,0,CHO
461.1347434,27,27,3,0,0,1,1,0,CHOSP
461.1351192,0,0,0,0,0,0,0,0,
461.1379123,24,31,3,0,0,2,1,0,CHOSP
461.1383384,24,23,4,4,0,0,1,0,CHONP
461.1402698,20,31,8,0,0,1,1,0,CHOSP
461.1405696,20,31,8,0,0,1,1,0,CHOSP
461.1408955,31,18,1,4,0,0,0,0,CHON
461.1422997,29,23,2,2,0,0,1,0,CHONP
461.1453051,23,26,10,0,0,0,0,0,CHO
461.1491246,23,31,2,2,0,2,1,0,CHONSP
461.1494702,18,27,12,1,1,0,0,0,CHON
461.1562324,0,0,0,0,0,0,0,0,
461.1583973,20,31,10,0,0,0,1,0,CHOP
461.158726,0,0,0,0,0,0,0,0,
461.1606178,27,26,7,0,0,0,0,0,CHO
461.1664362,20,30,12,0,0,0,0,0,CHO
461.1767617,21,35,7,0,0,1,1,0,CHOSP
461.1816613,24,30,9,0,0,0,0,0,CHO
461.1819415,0,0,0,0,0,0,0,0,
461.1889852,28,31,4,0,0,0,1,0,CHOP
461.1947382,21,35,9,0,0,0,1,0,CHOP
461.1950235,0,0,0,0,0,0,0,0,
461.1969876,28,30,6,0,0,0,0,0,CHO
461.2027607,21,34,11,0,0,0,0,0,CHO
461.2030235,21,34,11,0,0,0,0,0,CHO
461.2180328,25,34,8,0,0,0,0,0,CHO
461.2225046,20,35,10,1,1,0,0,0,CHON
461.2311721,22,39,8,0,0,0,1,0,CHOP
461.231495,0,0,0,0,0,0,0,0,
461.2391933,22,38,10,0,0,0,0,0,CHO
461.239509,25,39,2,2,0,1,1,0,CHONSP
461.2399852,23,42,5,0,0,2,0,0,CHOS
461.240549,23,34,6,4,0,0,0,0,CHON
461.2408357,0,0,0,0,0,0,0,0,
461.2544456,26,38,7,0,0,0,0,0,CHO
461.2700803,0,0,0,0,0,0,0,0,
461.2755905,23,42,9,0,0,0,0,0,CHO
461.2758817,26,43,1,2,0,1,1,0,CHONSP
461.2868011,22,42,8,2,0,0,0,0,CHON
461.2909168,27,42,6,0,0,0,0,0,CHO
461.2914254,0,0,0,0,0,0,0,0,
461.3012667,28,47,1,0,0,1,1,0,CHOSP
461.3117837,24,46,8,0,0,0,0,0,CHO
461.3121718,24,46,8,0,0,0,0,0,CHO
461.7095284,0,0,0,0,0,0,0,0,
461.7098316,0,0,0,0,0,0,0,0,
461.7107486,0,0,0,0,0,0,0,0,
461.7928685,0,0,0,0,0,0,0,0,
461.7931921,0,0,0,0,0,0,0,0,
461.7936022,0,0,0,0,0,0,0,0,
461.7941628,0,0,0,0,0,0,0,0,
461.8552935,0,0,0,0,0,0,0,0,
461.8632104,0,0,0,0,0,0,0,0,
462.0219951,0,0,0,0,0,0,0,0,
462.0309291,0,0,0,0,0,0,0,0,
462.0314292,19,13,13,1,0,0,0,0,CHON
462.0395211,19,14,13,0,1,0,0,0,CHO
462.0447255,0,0,0,0,0,0,0,0,
462.0554549,26,13,4,3,0,1,0,0,CHONS
462.0605811,16,18,15,0,1,0,0,0,CHO
462.0623103,0,0,0,0,0,0,0,0,
462.0677606,20,17,12,1,0,0,0,0,CHON
462.0758551,20,18,12,0,1,0,0,0,CHO
462.0912168,24,18,9,0,1,0,0,0,CHO
462.0969595,17,22,14,0,1,0,0,0,CHO
462.0972122,17,22,14,0,1,0,0,0,CHO
462.1041654,21,21,11,1,0,0,0,0,CHON
462.1122281,21,22,11,0,1,0,0,0,CHO
462.1155684,20,21,10,3,0,0,0,0,CHON
462.1252896,18,25,13,1,0,0,0,0,CHON
462.1334976,18,26,13,0,1,0,0,0,CHO
462.14056,22,25,10,1,0,0,0,0,CHON
462.1486246,22,26,10,0,1,0,0,0,CHO
462.1616937,19,31,10,0,1,0,1,0,CHOP
462.162012,19,29,12,1,0,0,0,0,CHON
462.1769032,23,29,9,1,0,0,0,0,CHON
462.1771609,23,29,9,1,0,0,0,0,CHON
462.1850312,23,30,9,0,1,0,0,0,CHO
462.1854136,0,0,0,0,0,0,0,0,
462.1980871,20,35,9,0,1,0,1,0,CHOP
462.1983826,20,33,11,1,0,0,0,0,CHON
462.2063886,20,34,11,0,1,0,0,0,CHO
462.2107525,28,33,3,1,0,1,0,0,CHONS
462.2131365,24,33,8,1,0,0,0,0,CHON
462.2137946,0,0,0,0,0,0,0,0,
462.2214376,24,34,8,0,1,0,0,0,CHO
462.2344845,21,39,8,0,1,0,1,0,CHOP
462.2348227,21,37,10,1,0,0,0,0,CHON
462.2428127,24,39,2,2,1,1,1,0,CHONSP
462.2578022,25,38,7,0,1,0,0,0,CHO
462.2580728,0,0,0,0,0,0,0,0,
462.2709035,22,41,9,1,0,0,0,0,CHON
462.2712708,25,42,1,3,0,1,1,0,CHONSP
462.3781598,0,0,0,0,0,0,0,0,
462.6448066,0,0,0,0,0,0,0,0,
462.6451125,0,0,0,0,0,0,0,0,
462.6739466,0,0,0,0,0,0,0,0,
462.6834189,0,0,0,0,0,0,0,0,
462.6836576,0,0,0,0,0,0,0,0,
462.6923035,0,0,0,0,0,0,0,0,
462.7214914,0,0,0,0,0,0,0,0,
462.9079836,0,0,0,0,0,0,0,0,
462.942185,0,0,0,0,0,0,0,0,
462.9653222,15,4,14,4,0,0,0,0,CHON
462.9840218,0,0,0,0,0,0,0,0,
462.9843927,0,0,0,0,0,0,0,0,
462.9862639,22,9,10,0,0,0,1,0,CHOP
462.9866482,0,0,0,0,0,0,0,0,
462.9920944,15,13,15,0,0,0,1,0,CHOP
462.9923474,0,0,0,0,0,0,0,0,
463.0013854,26,9,7,0,0,0,1,0,CHOP
463.0026632,0,0,0,0,0,0,0,0,
463.007427,0,0,0,0,0,0,0,0,
463.0101572,29,9,1,2,0,1,1,0,CHONSP
463.0105946,16,17,12,0,0,1,1,0,CHOSP
463.0123985,23,12,9,0,0,1,0,0,CHOS
463.0153971,19,12,14,0,0,0,0,0,CHO
463.0230209,0,0,0,0,0,0,0,0,
463.0284102,16,17,14,0,0,0,1,0,CHOP
463.0306554,23,12,11,0,0,0,0,0,CHO
463.0317837,34,9,1,0,0,0,1,0,CHOP
463.0322774,0,0,0,0,0,0,0,0,
463.0334406,12,20,13,2,0,2,0,0,CHONS
463.0388032,0,0,0,0,0,0,0,0,
463.0390442,28,9,2,4,0,0,1,0,CHONP
463.0415896,0,0,0,0,0,0,0,0,
463.0442842,21,21,6,0,0,2,1,0,CHOSP
463.0447198,21,21,6,0,0,2,1,0,CHOSP
463.0453563,19,16,10,2,0,1,0,0,CHONS
463.0469191,17,21,11,0,0,1,1,0,CHOSP
463.0471974,28,8,4,4,0,0,0,0,CHON
463.0474583,28,8,4,4,0,0,0,0,CHON
463.0488259,26,13,5,2,0,0,1,0,CHONP
463.0517642,20,16,13,0,0,0,0,0,CHO
463.0558382,20,21,5,2,0,2,1,0,CHONSP
463.0573692,26,12,7,2,0,0,0,0,CHON
463.060933,0,0,0,0,0,0,0,0,
463.0648386,17,21,13,0,0,0,1,0,CHOP
463.0670998,24,16,10,0,0,0,0,0,CHO
463.0729177,17,20,15,0,0,0,0,0,CHO
463.0731732,17,20,15,0,0,0,0,0,CHO
463.0734897,20,21,7,2,0,1,1,0,CHONSP
463.0750154,0,0,0,0,0,0,0,0,
463.0778515,15,20,11,4,0,1,0,0,CHONS
463.0784819,23,16,9,2,0,0,0,0,CHON
463.0807068,22,25,5,0,0,2,1,0,CHOSP
463.0809835,22,25,5,0,0,2,1,0,CHOSP
463.0817235,20,20,9,2,0,1,0,0,CHONS
463.0839417,0,0,0,0,0,0,0,0,
463.0852193,25,20,7,0,0,1,0,0,CHOS
463.0881738,21,20,12,0,0,0,0,0,CHO
463.092193,29,21,2,0,0,1,1,0,CHOSP
463.0992825,20,20,11,2,0,0,0,0,CHON
463.0996136,20,20,11,2,0,0,0,0,CHON
463.1013424,0,0,0,0,0,0,0,0,
463.1035374,25,20,9,0,0,0,0,0,CHO
463.1038017,28,21,1,2,0,1,1,0,CHONSP
463.1093387,18,24,14,0,0,0,0,0,CHO
463.1096208,18,24,14,0,0,0,0,0,CHO
463.1101075,19,28,9,0,0,2,0,0,CHOS
463.1142229,24,20,8,2,0,0,0,0,CHON
463.114572,24,20,8,2,0,0,0,0,CHON
463.1149586,0,0,0,0,0,0,0,0,
463.1171641,23,29,4,0,0,2,1,0,CHOSP
463.117639,21,24,8,2,0,1,0,0,CHONS
463.1202077,17,24,13,2,0,0,0,0,CHON
463.1216139,28,21,3,2,0,0,1,0,CHONP
463.1219524,26,24,6,0,0,1,0,0,CHOS
463.1245833,22,24,11,0,0,0,0,0,CHO
463.1284485,17,25,13,1,1,0,0,0,CHON
463.1287947,17,25,13,1,1,0,0,0,CHON
463.1335725,14,29,13,2,0,0,1,0,CHONP
463.1355884,21,24,10,2,0,0,0,0,CHON
463.1376961,19,29,11,0,0,0,1,0,CHOP
463.1380701,0,0,0,0,0,0,0,0,
463.1398313,26,24,8,0,0,0,0,0,CHO
463.1401297,0,0,0,0,0,0,0,0,
463.145718,19,28,13,0,0,0,0,0,CHO
463.1459801,22,29,5,2,0,1,1,0,CHONSP
463.1506199,17,28,9,4,0,1,0,0,CHONS
463.150913,25,24,7,2,0,0,0,0,CHON
463.1530455,13,28,14,4,0,0,0,0,CHON
463.1534796,24,33,3,0,0,2,1,0,CHOSP
463.1538978,24,33,3,0,0,2,1,0,CHOSP
463.1544977,22,28,7,2,0,1,0,0,CHONS
463.1562278,20,33,8,0,0,1,1,0,CHOSP
463.1579758,29,25,2,2,0,0,1,0,CHONP
463.1609601,23,28,10,0,0,0,0,0,CHO
463.1740444,20,33,10,0,0,0,1,0,CHOP
463.1743897,0,0,0,0,0,0,0,0,
463.176279,27,28,7,0,0,0,0,0,CHO
463.182069,20,32,12,0,0,0,0,0,CHO
463.1824297,23,33,4,2,0,1,1,0,CHONSP
463.1873041,26,28,6,2,0,0,0,0,CHON
463.1896259,0,0,0,0,0,0,0,0,
463.1898872,25,37,2,0,0,2,1,0,CHOSP
463.1919417,0,0,0,0,0,0,0,0,
463.1926512,21,37,7,0,0,1,1,0,CHOSP
463.1952227,0,0,0,0,0,0,0,0,
463.1973169,24,32,9,0,0,0,0,0,CHO
463.1977287,27,33,1,2,0,1,1,0,CHONSP
463.2016997,19,33,11,1,1,0,0,0,CHON
463.2103683,21,37,9,0,0,0,1,0,CHOP
463.2106597,0,0,0,0,0,0,0,0,
463.2124147,28,32,6,0,0,0,0,0,CHO
463.2128732,0,0,0,0,0,0,0,0,
463.2186887,21,36,11,0,0,0,0,0,CHO
463.2198865,22,32,7,4,0,0,0,0,CHON
463.229105,0,0,0,0,0,0,0,0,
463.2336864,25,36,8,0,0,0,0,0,CHO
463.2341098,0,0,0,0,0,0,0,0,
463.2467641,22,41,8,0,0,0,1,0,CHOP
463.2471318,0,0,0,0,0,0,0,0,
463.2490837,29,36,5,0,0,0,0,0,CHO
463.2552478,25,41,2,2,0,1,1,0,CHONSP
463.2651059,23,45,5,0,0,1,1,0,CHOSP
463.2691204,20,41,6,4,0,0,1,0,CHONP
463.2694858,0,0,0,0,0,0,0,0,
463.2701867,26,40,7,0,0,0,0,0,CHO
463.3064845,27,44,6,0,0,0,0,0,CHO
463.7439473,0,0,0,0,0,0,0,0,
464.0187818,18,12,14,0,1,0,0,0,CHO
464.0190544,0,0,0,0,0,0,0,0,
464.0339545,22,12,11,0,1,0,0,0,CHO
464.0342433,0,0,0,0,0,0,0,0,
464.0470823,19,15,13,1,0,0,0,0,CHON
464.0473341,19,15,13,1,0,0,0,0,CHON
464.0551656,19,16,13,0,1,0,0,0,CHO
464.0599549,16,20,13,1,0,0,1,0,CHONP
464.0624903,23,15,10,1,0,0,0,0,CHON
464.0704911,23,16,10,0,1,0,0,0,CHO
464.0707374,0,0,0,0,0,0,0,0,
464.0834805,20,19,12,1,0,0,0,0,CHON
464.0915433,20,20,12,0,1,0,0,0,CHO
464.1068761,24,20,9,0,1,0,0,0,CHO
464.1074935,27,19,3,3,0,1,0,0,CHONS
464.1198176,21,23,11,1,0,0,0,0,CHON
464.1278916,21,24,11,0,1,0,0,0,CHO
464.1411547,18,29,11,0,1,0,1,0,CHOP
464.1432255,25,24,8,0,1,0,0,0,CHO
464.1561906,12,28,14,4,1,0,0,0,CHON
464.1564547,12,28,14,4,1,0,0,0,CHON
464.1642413,22,28,10,0,1,0,0,0,CHO
464.1653919,33,23,2,1,0,0,0,0,CHON
464.1675774,21,27,9,3,0,0,0,0,CHON
464.1772655,19,33,10,0,1,0,1,0,CHOP
464.177559,19,33,10,0,1,0,1,0,CHOP
464.1926651,23,31,9,1,0,0,0,0,CHON
464.2006516,23,32,9,0,1,0,0,0,CHO
464.2136957,20,37,9,0,1,0,1,0,CHOP
464.2139908,20,35,11,1,0,0,0,0,CHON
464.2291729,24,35,8,1,0,0,0,0,CHON
464.237064,24,36,8,0,1,0,0,0,CHO
464.2501103,21,41,8,0,1,0,1,0,CHOP
464.2504029,21,39,10,1,0,0,0,0,CHON
464.2666409,26,35,3,5,0,0,0,0,CHON
