Mass,FT007,FT008,FT009,FT010,FT011,FT012,FT013,FT014,FT015
145.7377749,0,0,0,0,0,0,0,0,0
145.7378854,0,0,0,0,0,0,0,0,0
145.737959,0,0,0,0,0,0,0,0,0
145.7381436,0,0,0,0,0,0,0,0,0
145.7382566,0,0,0,0,0,0,0,0,0
145.7383623,0,0,0,0,0,0,0,0,0
145.7385327,0,0,0,0,0,0,0,0,0
145.7387436,0,0,0,0,0,0,0,0,0
145.7389206,0,0,0,0,0,0,0,0,0
145.7391216,0,0,0,0,0,0,0,0,0
145.7392689,0,0,0,0,0,0,0,0,0
145.7394987,0,0,0,0,0,0,0,0,0
145.7400068,0,0,0,0,0,0,0,0,0
145.740172,0,0,0,0,0,0,0,0,0
145.7403266,0,0,0,0,0,0,0,0,0
145.7405076,0,0,0,0,0,0,0,0,0
145.7407186,0,0,0,0,0,0,0,0,0
145.7408316,0,0,0,0,0,0,0,0,0
145.7409785,0,0,0,0,0,0,0,0,0
145.7411843,0,0,0,0,0,0,0,0,0
145.7413241,0,0,0,0,0,0,0,0,0
145.741445,0,0,0,0,0,0,0,0,0
145.7416567,0,0,0,0,0,0,0,0,0
145.7418942,0,0,0,0,0,0,0,0,0
145.7420206,0,0,0,0,0,0,0,0,0
145.7421046,0,0,0,0,0,0,0,0,0
145.7424287,0,0,0,0,0,0,0,0,0
145.7425861,0,0,0,0,0,0,0,0,0
145.7428126,0,0,0,0,0,0,0,0,0
145.7430357,0,0,0,0,0,0,0,0,0
145.7432006,0,0,0,0,0,0,0,0,0
145.7437431,0,0,0,0,0,0,0,0,0
145.7439787,0,0,0,0,0,0,0,0,0
145.7443601,0,0,0,0,0,0,0,0,0
145.7450901,0,0,0,0,0,0,0,0,0
145.745949,0,0,0,0,0,0,0,0,0
145.7462905,0,0,0,0,0,0,0,0,0
145.7465111,0,0,0,0,0,0,0,0,0
145.7469241,0,0,0,0,0,0,0,0,0
145.7474717,0,0,0,0,0,0,0,0,0
145.7479906,0,0,0,0,0,0,0,0,0
145.748475,0,0,0,0,0,0,0,0,0
145.74904,0,0,0,0,0,0,0,0,0
145.7506776,0,0,0,0,0,0,0,0,0
145.7513426,0,0,0,0,0,0,0,0,0
145.7520201,0,0,0,0,0,0,0,0,0
145.7521096,0,0,0,0,0,0,0,0,0
145.7536316,0,0,0,0,0,0,0,0,0
145.7538283,0,0,0,0,0,0,0,0,0
145.7544776,0,0,0,0,0,0,0,0,0
145.7548245,0,0,0,0,0,0,0,0,0
145.7599626,0,0,0,0,0,0,0,0,0
145.7609961,0,0,0,0,0,0,0,0,0
145.7636647,0,0,0,0,0,0,0,0,0
145.7689215,0,0,0,0,0,0,0,0,0
145.7707876,0,0,0,0,0,0,0,0,0
145.7730443,0,0,0,0,0,0,0,0,0
145.7783126,0,0,0,0,0,0,0,0,0
145.7829388,0,0,0,0,0,0,0,0,0
145.7931866,0,0,0,0,0,0,0,0,0
145.8274597,0,0,0,0,0,0,0,0,0
145.8395091,0,933743,0,0,0,0,0,0,0
145.8578118,0,0,0,0,0,0,0,0,0
145.8590085,0,0,0,0,0,932608,0,0,0
145.8646806,0,0,0,0,868748,0,0,0,0
145.9139635,0,0,0,0,0,0,0,0,0
145.9188848,0,0,0,0,0,0,0,0,0
145.934994,0,912520,0,0,0,0,0,0,0
145.9493563,0,0,0,0,0,0,0,0,0
145.9615865,0,0,0,0,0,0,0,0,0
145.9639487,0,878476,0,0,0,0,0,0,0
145.9640497,0,0,0,0,0,0,0,0,0
145.9687707,0,0,0,0,0,0,0,0,0
146.0144855,0,0,0,0,0,0,0,0,0
146.0630624,0,0,0,0,0,0,0,0,0
146.0917861,0,0,0,0,0,0,0,0,0
146.0966586,0,0,0,0,0,0,0,0,0
146.1157809,0,0,0,0,0,0,862984,0,0
146.1249416,0,0,0,0,0,0,0,0,0
146.1326877,0,0,0,0,0,0,0,0,0
146.1659413,0,0,0,0,0,0,0,0,0
146.1720124,0,0,0,0,0,0,0,0,0
146.1725738,0,0,0,0,0,0,0,0,0
146.1760896,0,0,0,0,0,0,0,0,0
146.1869573,0,0,0,0,0,0,0,0,0
146.1960173,0,0,0,0,0,0,0,0,0
146.2025537,905458,0,0,0,0,0,0,0,0
146.216438,0,0,0,879477,0,0,0,0,0
146.2224541,0,0,0,0,0,0,0,0,0
146.2389103,0,0,0,0,0,0,0,0,0
146.2858389,0,0,0,847380,0,0,0,0,0
146.2919007,0,0,0,0,0,0,991989,0,0
146.2926567,0,0,0,0,0,0,847577,0,0
146.3287267,0,0,0,0,0,0,871752,0,0
146.3336822,0,0,0,0,0,0,0,0,0
146.4063305,0,0,0,0,0,0,0,0,0
146.411084,0,0,0,0,0,0,0,0,0
146.4190575,0,0,0,0,0,0,0,0,0
146.4191805,0,1339152,0,1676367,0,0,0,0,0
146.419718,0,0,0,0,0,0,0,0,0
146.4218655,0,1181134,0,2631751,0,0,0,0,0
146.4245043,0,0,0,0,0,0,0,0,0
146.4249052,0,0,0,0,0,0,0,0,0
146.489827,0,0,0,0,0,0,0,0,0
146.49007,0,0,0,0,0,0,0,0,0
146.5360427,0,0,0,1210579,0,0,0,0,0
146.5428393,1041420,0,0,0,0,0,0,0,0
146.5537897,0,0,0,0,0,0,0,0,0
146.5770922,0,0,0,0,0,0,0,0,0
146.5843871,0,0,0,0,0,0,0,0,0
146.6120407,0,0,0,0,0,0,0,0,0
146.6158882,0,0,0,0,0,0,0,0,858991
146.6209797,0,0,0,0,925185,0,0,0,0
146.6459527,0,0,0,2434199,0,0,0,0,0
146.6795793,0,0,0,0,0,0,0,0,0
146.7179181,0,0,0,0,0,0,0,0,0
146.7245212,0,0,0,0,0,0,0,0,0
146.7593705,0,2056011,0,0,0,0,0,0,0
146.7614238,0,0,0,0,0,0,0,0,0
146.7963551,887255,0,0,0,0,0,0,0,0
146.8221543,0,0,0,0,0,0,0,0,0
146.8411182,0,0,0,0,0,0,0,0,0
146.8678855,0,0,0,1088220,0,0,0,0,0
146.913653,0,0,0,0,0,0,0,0,0
146.9170591,0,0,0,0,0,0,0,0,0
146.9640288,0,0,0,0,0,0,0,0,0
146.9934857,0,0,0,0,0,0,0,0,0
146.9948515,0,0,0,0,0,0,0,0,0
147.0402295,0,0,0,0,0,0,0,0,0
147.0742305,0,0,0,0,0,0,0,0,0
147.0833734,0,0,0,0,0,0,0,0,0
147.0886193,0,0,0,853127,0,0,0,0,0
147.0905921,0,2959662,0,0,0,0,0,0,0
147.0908282,0,0,0,0,0,0,0,0,0
147.0912988,0,0,0,0,0,0,0,0,0
147.1361978,0,0,0,0,0,0,0,0,0
147.1386787,0,0,0,0,0,0,0,0,0
147.2122234,0,0,0,0,0,0,0,0,0
147.2231747,0,0,0,0,0,0,0,0,0
147.2321826,0,0,0,0,0,0,0,929963,0
147.2448435,0,0,0,0,0,0,0,0,0
147.2547017,0,0,0,0,0,0,0,0,0
147.3484366,0,0,0,0,0,0,0,0,0
147.3529291,0,0,0,0,0,0,0,0,0
147.4089716,0,0,0,0,0,0,0,0,0
147.4251013,0,953233,0,0,0,0,0,0,0
147.430603,0,0,0,0,0,0,0,0,0
147.4509068,0,0,0,0,0,0,0,0,0
147.4512869,0,0,0,0,0,869280,0,0,0
147.4948569,0,0,0,0,0,0,0,0,0
147.4971708,0,0,0,0,0,0,0,0,0
147.533927,0,0,0,846783,0,0,0,0,0
147.538957,0,0,0,847397,0,0,0,0,0
147.5405875,0,0,0,0,0,0,0,0,0
147.5448621,0,915216,0,0,0,0,0,0,0
147.5530085,0,0,0,0,0,0,0,0,0
147.6355926,0,0,0,0,0,0,0,0,0
147.6374434,0,0,0,0,0,0,0,0,0
147.6620722,0,0,0,0,0,0,0,0,0
147.6774204,0,0,0,0,0,0,0,0,0
147.6989798,0,0,0,0,0,0,0,0,0
147.7460243,0,0,0,0,0,0,0,0,0
147.7499897,0,0,0,0,0,0,0,0,0
147.7883053,0,0,0,0,0,0,0,0,0
147.7925822,0,0,0,0,0,0,0,0,0
147.8067098,0,0,0,1015528,0,0,0,0,0
147.808829,928508,0,0,0,0,0,0,0,0
147.8880226,0,0,0,0,0,0,0,0,0
147.8995313,0,0,0,0,0,0,0,0,0
147.9294214,0,0,0,0,0,0,0,0,0
147.9749293,0,0,0,0,0,0,0,0,0
148.0186704,0,0,0,0,0,0,0,0,0
148.0616236,0,0,0,0,0,0,0,0,0
148.0856763,0,0,0,0,0,0,0,0,0
148.0919542,0,0,0,0,0,0,0,0,0
148.1048959,0,0,0,0,0,0,0,863811,0
148.1189589,0,0,0,0,0,0,0,0,0
148.1524111,0,0,0,0,0,911149,0,0,0
148.1993022,0,0,0,0,0,0,0,0,0
148.2182841,0,0,0,0,0,0,0,0,0
148.2454761,0,0,0,0,0,0,0,0,0
148.2601519,0,0,0,0,0,0,0,0,0
148.2657689,0,0,0,0,0,0,0,0,0
148.2738879,0,0,0,0,0,0,0,0,0
148.3061718,0,0,0,0,0,0,0,0,0
148.31482,0,0,0,0,0,0,0,0,0
148.3360128,0,0,0,0,0,0,0,0,0
148.3922196,0,0,0,0,0,0,0,0,0
148.4121704,0,0,0,860898,0,0,0,0,0
148.444665,0,0,0,0,0,0,0,0,0
148.449713,0,0,0,0,0,0,0,0,0
148.484474,0,0,0,0,0,0,0,0,0
148.493504,0,0,0,0,0,0,0,0,0
148.5056043,0,0,0,0,0,0,0,0,0
148.5227076,0,0,0,0,0,0,0,0,0
148.540581,0,0,0,0,0,0,0,0,0
148.5487179,0,0,0,0,0,0,0,0,0
148.5739913,0,0,0,912777,0,0,0,0,0
148.5744779,0,0,0,0,0,0,0,0,0
148.5995797,0,0,0,0,0,0,0,0,0
148.668266,0,0,0,0,0,0,0,0,0
148.6914682,0,0,0,1116927,0,0,0,0,0
148.7254036,0,0,0,0,0,0,0,0,0
148.7504797,0,0,0,0,0,0,0,0,0
148.7648054,0,0,0,0,0,0,0,0,0
148.7719144,0,0,0,0,0,0,0,0,0
148.7857703,0,0,0,0,0,0,0,872422,0
148.8028106,0,0,0,0,0,0,0,0,0
148.8153997,0,0,0,0,0,0,0,0,0
148.8880363,0,0,0,0,0,0,0,0,0
148.9205076,0,0,0,0,0,0,0,0,0
148.9277299,0,0,0,0,0,0,0,0,0
148.9393586,0,0,0,0,0,0,0,0,0
148.9851064,0,0,0,0,0,0,0,0,0
148.9857251,0,0,858443,0,0,0,0,0,0
149.0003996,0,0,0,0,0,0,0,0,0
149.0200946,0,0,0,0,0,0,0,0,0
149.0707058,0,0,0,0,0,0,0,0,0
149.0815365,0,0,0,0,0,0,0,0,0
149.2037356,0,0,0,0,0,0,0,0,0
149.2195026,0,0,0,0,0,0,0,0,0
149.2244313,0,0,0,0,0,0,0,0,0
149.305764,0,0,0,0,0,0,0,0,0
149.3078941,0,0,0,0,0,0,0,0,0
149.3130117,0,0,0,0,0,0,0,0,0
149.3326384,0,0,0,0,0,0,0,0,0
149.3385976,0,0,0,0,0,0,0,0,0
149.3478079,0,0,0,0,0,0,0,856013,0
149.4315361,0,0,0,0,0,0,0,0,0
149.4367066,0,0,0,0,0,0,0,0,0
149.4376651,0,0,0,0,0,0,0,0,0
149.4535459,0,885405,0,0,0,0,0,0,0
149.455996,0,0,0,0,0,0,0,0,0
149.4562324,0,0,0,0,0,0,0,0,0
149.489248,0,0,0,0,0,0,0,0,0
149.4973737,0,0,862738,0,0,0,0,0,0
149.5040727,0,0,0,0,0,0,0,0,0
149.5243274,0,0,0,0,0,0,0,0,0
149.5506547,0,0,0,0,0,0,0,0,938382
149.5872426,0,0,0,873234,0,0,0,0,0
149.5908067,0,0,0,0,0,0,0,0,0
149.6369177,0,947828,0,0,0,0,0,0,0
149.6719488,0,0,0,0,0,0,0,0,0
149.6845494,0,0,0,0,0,0,0,0,0
149.6967547,0,0,0,0,0,0,0,0,0
149.7412927,0,0,0,0,0,0,0,0,0
149.7879726,0,0,0,0,0,0,0,0,0
149.7928116,0,0,0,0,0,0,0,0,0
149.7931326,0,0,0,0,0,0,0,0,0
149.7984711,0,0,0,0,0,0,0,0,0
149.8034071,0,0,0,0,0,0,0,0,0
149.8095593,0,0,0,0,0,0,0,0,0
149.8099605,0,0,0,0,0,0,0,0,0
149.8102176,0,0,0,0,0,0,0,0,0
149.8105037,0,0,0,0,0,0,0,0,0
149.8107031,0,0,0,0,0,0,0,0,0
149.8108556,0,0,0,0,0,0,0,0,0
149.8109391,0,0,0,0,0,0,0,0,0
149.8116466,0,0,0,0,0,0,0,0,0
149.8123796,0,0,0,0,0,0,0,0,0
149.8127656,0,0,0,0,0,0,0,0,0
149.8129064,0,0,0,0,0,0,0,0,0
149.813324,0,0,0,0,0,0,0,0,0
149.8148098,0,0,0,0,0,0,0,0,0
149.8150139,0,0,0,0,0,0,0,0,0
149.8158145,0,0,0,0,0,0,0,0,0
149.8159596,0,0,0,0,0,0,0,0,0
149.8164141,0,0,0,0,0,0,0,0,0
149.8171974,0,0,0,0,0,0,0,0,0
149.8175187,0,0,0,0,0,0,0,0,0
149.8176947,0,0,0,0,0,0,0,0,0
149.8178326,0,0,0,0,0,0,0,0,0
149.8182405,0,0,0,0,0,0,0,0,0
149.818563,0,0,0,0,0,0,0,0,0
149.8188001,0,0,0,0,0,0,0,0,0
149.8190547,0,0,0,0,0,0,0,0,0
149.8194199,0,0,0,0,0,0,0,0,0
149.8202323,0,0,0,0,0,0,0,0,0
149.8203975,0,0,0,0,0,0,0,0,0
149.8205781,0,0,0,0,0,0,0,0,0
149.8206824,0,0,0,0,0,0,0,0,0
149.8207766,0,0,0,0,0,0,0,0,0
149.8210377,0,0,0,0,0,0,0,0,0
149.8212017,0,0,0,0,0,0,0,0,0
149.8215819,0,0,0,0,0,0,0,0,0
149.8216711,0,0,0,0,0,0,0,0,0
149.8218628,0,0,0,0,0,0,0,0,0
149.8219416,0,0,0,0,0,0,0,0,0
149.822102,0,0,0,0,0,0,0,0,0
149.8223776,0,0,0,0,0,0,0,0,0
149.8225577,0,0,0,0,0,0,0,0,0
149.8228261,0,0,0,0,0,0,0,0,0
149.8229076,0,0,0,0,0,0,0,0,0
149.8232153,0,0,0,0,0,0,0,0,0
149.8234411,0,0,0,0,0,0,0,0,0
149.8237281,0,0,0,0,0,0,0,0,0
149.8239031,0,0,0,0,0,0,0,0,0
149.8241251,0,0,0,0,0,0,0,0,0
149.8244174,0,0,0,0,0,0,0,0,0
149.8246345,0,0,0,0,0,0,0,0,0
149.8248586,0,0,0,0,0,0,0,0,0
149.8249784,0,0,0,0,0,0,0,0,0
149.8251151,0,0,0,0,0,0,0,0,0
149.8253468,0,0,0,0,0,0,0,0,0
149.8255085,0,0,0,0,0,0,0,0,0
149.8256925,0,0,0,0,0,0,0,0,0
149.8258043,0,0,0,0,0,0,0,0,0
149.8260555,0,0,0,0,0,0,0,0,0
149.8261673,0,0,0,0,0,0,0,0,0
149.8262794,0,0,0,0,0,0,0,0,0
149.8264654,0,0,0,0,0,0,0,0,0
149.8266149,0,0,0,0,0,0,0,0,0
149.8269223,0,0,0,0,0,0,0,0,0
149.8270432,0,0,0,0,0,0,0,0,0
149.8272615,0,0,0,0,0,0,0,0,0
149.8273385,0,0,0,0,0,0,0,0,0
149.8274818,0,0,0,0,0,0,0,0,0
149.8276451,0,0,0,0,0,0,0,0,0
149.8277426,0,0,0,0,0,0,0,0,0
149.8278362,0,0,0,0,0,0,0,0,0
149.8279623,0,0,0,0,0,0,0,0,0
149.828176,0,0,0,0,0,0,0,0,0
149.8283327,0,0,0,0,0,0,0,0,0
149.8284463,0,0,0,0,0,0,0,0,0
149.8286088,0,0,0,0,0,0,0,0,0
149.8287078,0,0,0,0,0,0,0,0,0
149.8288491,0,0,0,0,0,0,0,0,0
149.828999,0,0,0,0,0,0,0,0,0
149.8291287,0,0,0,0,0,0,0,0,0
149.8292799,0,0,0,0,0,0,0,0,0
149.8294053,0,0,0,0,0,0,0,0,0
149.8295521,0,0,0,0,0,0,0,0,0
149.8296417,0,0,0,0,0,0,0,0,0
149.8298835,0,0,0,0,0,0,0,0,0
149.8299766,0,0,0,0,0,0,0,0,0
149.8301274,0,0,0,0,0,0,0,0,0
149.830242,0,0,0,0,0,0,0,0,0
149.8303625,0,0,0,0,0,0,0,0,0
149.8305397,0,0,0,0,0,0,0,0,0
149.8306903,0,0,0,0,0,0,0,0,0
149.8308169,0,0,0,0,0,0,0,0,0
149.8310189,0,0,0,0,0,0,0,0,0
149.8311124,0,0,0,0,0,0,0,0,0
149.8312888,0,0,0,0,0,0,0,0,0
149.831392,0,0,0,0,0,0,0,0,0
149.8315271,0,0,0,0,0,0,0,0,0
149.8316599,0,0,0,0,0,0,0,0,0
149.8318078,0,0,0,0,0,0,0,0,0
149.8319141,0,0,0,0,0,0,0,0,0
149.8320469,0,0,0,0,0,0,0,0,0
149.8321533,0,0,0,0,0,0,0,0,0
149.832307,0,0,0,0,0,0,0,0,0
149.8324781,0,0,0,0,0,0,0,0,0
149.8326792,0,0,0,0,0,0,0,0,0
149.8328409,0,0,0,0,0,0,0,0,0
149.8329848,0,0,0,0,0,0,0,0,0
149.8331321,0,0,0,0,0,0,0,0,0
149.8332536,0,0,0,0,0,0,0,0,0
149.8334174,0,0,0,0,0,0,0,0,0
149.833601,0,0,0,0,0,0,0,0,0
149.8337083,0,0,0,0,0,0,0,0,0
149.8338778,0,0,0,0,0,0,0,0,0
149.8339993,0,0,0,0,0,0,0,0,0
149.8341181,0,0,0,0,0,0,0,0,0
149.8342501,0,0,0,0,0,0,0,0,0
149.8344235,0,0,0,0,0,0,0,0,0
149.8346071,0,0,0,0,0,0,0,0,0
149.8347984,0,0,0,0,0,0,0,0,0
149.8349444,0,0,0,0,0,0,0,0,0
149.8351153,0,0,0,0,0,0,0,0,0
149.8353019,0,0,0,0,0,0,0,0,0
149.8354024,0,0,0,0,0,0,0,0,0
149.8355891,0,0,0,0,0,0,0,0,0
149.8357346,0,0,0,0,0,0,0,0,0
149.8358299,0,0,0,0,0,0,0,0,0
149.8359305,0,0,0,0,0,0,0,0,0
149.8360921,0,0,0,0,0,0,0,0,0
149.8362381,0,0,0,0,0,0,0,0,0
149.8363141,0,0,0,0,0,0,0,0,0
149.8364411,0,0,0,0,0,0,0,0,0
149.8366925,0,0,0,0,0,0,0,0,0
149.8367871,0,0,0,0,0,0,0,0,0
149.8369483,0,0,0,0,0,0,0,0,0
149.8370659,0,0,0,0,0,0,0,0,0
149.8371886,0,0,0,0,0,0,0,0,0
149.8373812,0,0,0,0,0,0,0,0,0
149.8375042,0,0,0,0,0,0,0,0,0
149.8375917,0,0,0,0,0,0,0,0,0
149.837708,0,0,0,0,0,0,0,0,0
149.8378197,0,0,0,0,0,0,0,0,0
149.8378999,0,0,0,0,0,0,0,0,0
149.838035,0,0,0,0,0,0,0,0,0
149.8382466,0,0,0,0,0,0,0,0,0
149.8384166,0,0,0,0,0,0,0,0,0
149.8385086,0,0,0,0,0,0,0,0,0
149.8387271,0,0,0,0,0,0,0,0,0
149.8388469,0,0,0,0,0,0,0,0,0
149.8389226,0,0,0,0,0,0,0,0,0
149.8390519,0,0,0,0,0,0,0,0,0
149.8392015,0,0,0,0,0,0,0,0,0
149.8393147,0,0,0,0,0,0,0,0,0
149.8394404,0,0,0,0,0,0,0,0,0
149.8396277,0,0,0,0,0,0,0,0,0
149.839745,0,0,0,0,0,0,0,0,0
149.8398201,0,0,0,0,0,0,0,0,0
149.8399289,0,0,0,0,0,0,0,0,0
149.8400458,0,0,0,0,0,0,0,0,0
149.8401786,0,0,0,0,0,0,0,0,0
149.8404279,0,0,0,0,0,0,0,0,0
149.8405249,0,0,0,0,0,0,0,0,0
149.8406314,0,0,0,0,0,0,0,0,0
149.8407149,0,0,0,0,0,0,0,0,0
149.8407925,0,0,0,0,0,0,0,0,0
149.840903,0,0,0,0,0,0,0,0,0
149.8410408,0,0,0,0,0,0,0,0,0
149.8411463,0,0,0,0,0,0,0,0,0
149.8413233,0,0,0,0,0,0,0,0,0
149.8414306,0,0,0,0,0,0,0,0,0
149.8415581,0,0,0,0,0,0,0,0,0
149.8416551,0,0,0,0,0,0,0,0,0
149.8418109,0,0,0,0,0,0,0,0,0
149.8419256,0,0,0,0,0,0,0,0,0
149.8420894,0,0,0,0,0,0,0,0,0
149.8422598,0,0,0,0,0,0,0,0,0
149.8423881,0,0,0,0,0,0,0,0,0
149.8425635,0,0,0,0,0,0,0,0,0
149.8426517,0,0,0,0,0,0,0,0,0
149.8427877,0,0,0,0,0,0,0,0,0
149.8429286,0,0,0,0,0,0,0,0,0
149.8430244,0,0,0,0,0,0,0,0,0
149.8432229,0,0,0,0,0,0,0,0,0
149.8433626,0,0,0,0,0,0,0,0,0
149.8435862,0,0,0,0,0,0,0,0,0
149.8437366,0,0,0,0,0,0,0,0,0
149.8439157,0,0,0,0,0,0,0,0,0
149.8440905,0,0,0,0,0,0,0,0,0
149.8442703,0,0,0,0,0,0,0,0,0
149.8443938,0,0,0,0,0,0,0,0,0
149.8445206,0,0,0,0,0,0,0,0,0
149.8446329,0,0,0,0,0,0,0,0,0
149.8448358,0,0,0,0,0,0,0,0,0
149.8449622,0,0,0,0,0,0,0,0,0
149.8450958,0,0,0,0,0,0,0,0,0
149.8452684,0,0,0,0,0,0,0,0,0
149.8453962,0,0,0,0,0,0,0,0,0
149.8455312,0,0,0,0,0,0,0,0,0
149.8456509,0,0,0,0,0,0,0,0,0
149.8458165,0,0,0,0,0,0,0,0,0
149.8458936,0,0,0,0,0,0,0,0,0
149.8460825,0,0,0,0,0,0,0,0,0
149.8462177,0,0,0,0,0,0,0,0,0
149.8463259,0,0,0,0,0,0,0,0,0
149.8464389,0,0,0,0,0,0,0,0,0
149.8465187,0,0,0,0,0,0,0,0,0
149.846688,0,0,0,0,0,0,0,0,0
149.8468638,0,0,0,0,0,0,0,0,0
149.8469527,0,0,0,0,0,0,0,0,0
149.847096,0,0,0,0,0,0,0,0,0
149.847228,0,0,0,0,0,0,0,0,0
149.8473296,0,0,0,0,0,0,0,0,0
149.8474691,0,0,0,0,0,0,0,0,0
149.8475577,0,0,0,0,0,0,0,0,0
149.847711,0,0,0,0,0,0,0,0,0
149.8477905,0,0,0,0,0,0,0,0,0
149.8479254,0,0,0,0,0,0,0,0,0
149.8481075,0,0,0,0,0,0,0,0,0
149.848264,0,0,0,0,0,0,0,0,0
149.8484343,0,0,0,0,0,0,0,0,0
149.8486595,0,0,0,0,0,0,0,0,0
149.8488646,0,0,0,0,0,0,0,0,0
149.84899,0,0,0,0,0,0,0,0,0
149.8491077,0,0,0,0,0,0,0,0,0
149.8492135,0,0,0,0,0,0,0,0,0
149.8493097,0,0,0,0,0,0,0,0,0
149.8495204,0,0,0,0,0,0,0,0,0
149.8497622,0,0,0,0,0,0,0,0,0
149.8498414,0,0,0,0,0,0,0,0,0
149.8500753,0,0,0,0,0,0,0,0,0
149.8502337,0,0,0,0,0,0,0,0,0
149.8503597,0,0,0,0,0,0,0,0,0
149.8504411,0,0,0,0,0,0,0,0,0
149.8505603,0,0,0,0,0,0,0,0,0
149.8507102,0,0,0,0,0,0,0,0,0
149.8508447,0,0,0,0,0,0,0,0,0
149.8509442,0,0,0,0,0,0,0,0,0
149.8511812,0,0,0,0,0,0,0,0,0
149.8512856,0,0,0,0,0,0,0,0,0
149.8514006,0,0,0,0,0,0,0,0,0
149.8515875,0,0,0,0,0,0,0,0,0
149.851669,0,0,0,0,0,0,0,0,0
149.851848,0,0,0,0,0,0,0,0,0
149.8519873,0,0,0,0,0,0,0,0,0
149.8521116,0,0,0,0,0,0,0,0,0
149.8522986,0,0,0,0,0,0,0,0,0
149.8524267,0,0,0,0,0,0,0,0,0
149.8525311,0,0,0,0,0,0,0,0,0
149.8526074,0,0,0,0,0,0,0,0,0
149.8527562,0,0,0,0,0,0,0,0,0
149.8528596,0,0,0,0,0,0,0,0,0
149.8530574,0,0,0,0,0,0,0,0,0
149.8531587,0,0,0,0,0,0,0,0,0
149.8532561,0,0,0,0,0,0,0,0,0
149.8535334,0,0,0,0,0,0,0,0,0
149.8537121,0,0,0,0,0,0,0,0,0
149.8539277,0,0,0,0,0,0,0,0,0
149.8540551,0,0,0,0,0,0,0,0,0
149.8542099,0,0,0,0,0,0,0,0,0
149.8543912,0,0,0,0,0,0,0,0,0
149.8544864,0,0,0,0,0,0,0,0,0
149.8546059,0,0,0,0,0,0,0,0,0
149.8548976,0,0,0,0,0,0,0,0,0
149.8551227,0,0,0,0,0,0,0,0,0
149.8553146,0,0,0,0,0,0,0,0,0
149.8554092,0,0,0,0,0,0,0,0,0
149.8555109,0,0,0,0,0,0,0,0,0
149.8556852,0,0,0,0,0,0,0,0,0
149.8558307,0,0,0,0,0,0,0,0,0
149.8560219,0,0,0,0,0,0,0,0,0
149.8561797,0,0,0,0,0,0,0,0,0
149.8563026,0,0,0,0,0,0,0,0,0
149.8563905,0,0,0,0,0,0,0,0,0
149.8565355,0,0,0,0,0,0,0,0,0
149.8566395,0,0,0,0,0,0,0,0,0
149.8568234,0,0,0,0,0,0,0,0,0
149.8570127,0,0,0,0,0,0,0,0,0
149.8571725,0,0,0,0,0,0,0,0,0
149.8572678,0,0,0,0,0,0,0,0,0
149.8575093,0,0,0,0,0,0,0,0,0
149.8576957,0,0,0,0,0,0,0,0,0
149.8578649,0,0,0,0,0,0,0,0,0
149.8579777,0,0,0,0,0,0,0,0,0
149.8581233,0,0,0,0,0,0,0,0,0
149.8583304,0,0,0,0,0,0,0,0,0
149.8587547,0,0,0,0,0,0,0,0,0
149.8588542,0,0,0,0,0,0,0,0,0
149.8589627,0,0,0,0,0,0,0,0,0
149.8590637,0,0,0,0,0,0,0,0,0
149.8591987,0,0,0,0,0,0,0,0,0
149.8593975,0,0,0,0,0,0,0,0,0
149.8595333,0,0,0,0,0,0,0,0,0
149.8598499,0,0,0,0,0,0,0,0,0
149.8599419,0,0,0,0,0,0,0,0,0
149.8600676,0,0,0,0,0,0,0,0,0
149.8601905,0,0,0,0,0,0,0,0,0
149.8603758,0,0,0,0,0,0,0,0,0
149.8606029,0,0,0,0,0,0,0,0,0
149.8608585,0,0,0,0,0,0,0,0,0
149.8610226,0,0,0,0,0,0,0,0,0
149.8611143,0,0,0,0,0,0,0,0,0
149.8613069,0,0,0,0,0,0,0,0,0
149.8614897,0,0,0,0,0,0,0,0,0
149.8616686,0,0,0,0,0,0,0,0,0
149.8617556,0,0,0,0,0,0,0,0,0
149.8621749,0,0,0,0,0,0,0,0,0
149.8622667,0,0,0,0,0,0,0,0,0
149.8624293,0,0,0,0,0,0,0,0,0
149.8626264,0,0,0,0,0,0,0,0,0
149.8628393,0,0,0,0,0,0,0,0,0
149.8629953,0,0,0,0,0,0,0,0,0
149.8631641,0,0,0,0,0,0,0,0,0
149.8633235,0,0,0,0,0,0,0,0,0
149.8634637,0,0,0,0,0,0,0,0,0
149.8636656,0,0,0,0,0,0,0,0,0
149.8637733,0,0,0,0,0,0,0,0,0
149.8639077,0,0,0,0,0,0,0,0,0
149.8640364,0,0,0,0,0,0,0,0,0
149.8642217,0,0,0,0,0,0,0,0,0
149.8643936,0,0,0,0,0,0,0,0,0
149.8647489,0,0,0,0,0,0,0,0,0
149.864956,0,0,0,0,0,0,0,0,0
149.8650707,0,0,0,0,0,0,0,0,0
149.8652008,0,0,0,0,0,0,0,0,0
149.8653307,0,0,0,0,0,0,0,0,0
149.8654532,0,0,0,0,0,0,0,0,0
149.8656407,0,0,0,0,0,0,0,0,0
149.8659324,0,0,0,0,0,0,0,0,0
149.8660548,0,0,0,0,0,0,0,0,0
149.8661357,0,0,0,0,0,0,0,0,0
149.866283,0,0,0,0,0,0,0,0,0
149.8663756,0,0,0,0,0,0,0,0,0
149.8665658,0,0,0,0,0,0,0,0,0
